Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%_opp,ORB%_opp,DRB%_opp,TRB%_opp,AST%_opp,STL%_opp,BLK%_opp,TOV%_opp,ORtg_opp,eFG%_diff,ORB%_diff,DRB%_diff,TRB%_diff,AST%_diff,STL%_diff,BLK%_diff,TOV%_diff,ORtg_diff,year,player
On Court,NYK,358,0.521,23.2,73.3,49.0,62.1,10.6,6.7,15.7,105.6,0.484,26.7,76.8,51.0,54.0,8.0,7.5,16.6,99.9,0.037,-3.6,-3.6,-2.0,8.1,2.6,-0.9,-0.9,5.7,1997,Allan Houston
Off Court,NYK,119,0.454,32.0,74.5,53.8,59.5,7.0,6.1,18.1,99.1,0.447,25.5,68.0,46.2,52.7,11.2,10.7,11.7,101.4,0.008,6.5,6.5,7.5,6.8,-4.2,-4.7,6.5,-2.3,1997,Allan Houston
On − Off,NYK,75%,0.067,-8.8,-1.2,-4.8,2.6,3.6,0.6,-2.4,6.5,0.037,1.2,8.8,4.8,1.3,-3.2,-3.2,4.9,-1.5,0.029,-10.1,-10.1,-9.5,1.3,6.8,3.8,-7.4,8.0,1997,Allan Houston
On Court,WSB,128,0.492,30.2,61.0,46.3,52.3,5.1,8.5,14.8,110.4,0.507,39.0,69.8,53.7,49.5,8.7,6.7,13.6,116.5,-0.015,-8.8,-8.8,-7.5,2.7,-3.6,1.7,1.2,-6.1,1997,Juwan Howard
Off Court,WSB,15,0.6,50.0,60.0,56.0,35.7,6.3,13.0,23.1,119.2,0.379,40.0,50.0,44.0,80.0,11.5,9.5,12.5,87.5,0.221,10.0,10.0,12.0,-44.3,-5.3,3.5,10.6,31.7,1997,Juwan Howard
On − Off,WSB,89%,-0.108,-19.8,1.0,-9.7,16.6,-1.2,-4.5,-8.3,-8.8,0.128,-1.0,19.8,9.7,-30.5,-2.8,-2.8,1.1,29.0,-0.236,-18.8,-18.8,-19.5,47.0,1.7,-1.8,-9.4,-37.8,1997,Juwan Howard
On Court,UTA,14,0.543,18.2,66.7,43.5,63.6,6.3,10.0,15.6,109.4,0.685,33.3,81.8,56.5,43.8,9.4,11.8,12.5,143.8,-0.142,-15.2,-15.2,-13.0,19.9,-3.1,-1.8,3.1,-34.4,1997,Stephen Howard
Off Court,UTA,948,0.484,29.7,73.4,52.5,64.7,8.5,8.7,13.2,107.1,0.479,26.6,70.3,47.5,59.4,7.9,9.2,13.2,107.6,0.005,3.1,3.1,4.9,5.2,0.6,-0.5,0.0,-0.5,1997,Stephen Howard
On − Off,UTA,1%,0.059,-11.5,-6.7,-9.0,-1.1,-2.2,1.3,2.4,2.3,0.206,6.7,11.5,9.0,-15.6,1.5,2.6,-0.7,36.2,-0.147,-18.3,-18.3,-17.9,14.7,-3.7,-1.3,3.1,-33.9,1997,Stephen Howard
On Court,DET,200,0.459,21.3,68.8,42.3,42.2,7.8,4.0,10.8,100.9,0.52,31.2,78.7,57.7,55.4,6.0,8.9,15.4,111.0,-0.061,-9.9,-9.9,-15.4,-13.2,1.9,-4.9,-4.6,-10.2,1997,Lindsey Hunter
Off Court,DET,39,0.535,22.2,72.4,48.2,40.7,12.1,11.1,9.4,114.1,0.356,27.6,77.8,51.8,33.3,1.6,2.4,22.7,83.3,0.179,-5.4,-5.4,-3.6,7.4,10.6,8.7,-13.4,30.7,1997,Lindsey Hunter
On − Off,DET,84%,-0.076,-0.9,-3.6,-5.9,1.5,-4.3,-7.1,1.4,-13.2,0.164,3.6,0.9,5.9,22.1,4.4,6.5,-7.3,27.7,-0.24,-4.5,-4.5,-11.8,-20.6,-8.7,-13.6,8.8,-40.9,1997,Lindsey Hunter
On Court,WSB,10,0.533,12.5,50.0,31.3,25.0,4.8,5.9,10.5,115.8,0.45,50.0,87.5,68.8,11.1,5.3,0.0,4.8,123.8,0.083,-37.5,-37.5,-37.5,13.9,-0.5,5.9,5.8,-8.0,1997,Jaren Jackson
Off Court,WSB,133,0.503,33.7,61.6,48.6,52.1,5.3,9.3,16.0,111.0,0.496,38.4,66.3,51.4,55.7,9.3,7.6,14.2,112.1,0.007,-4.7,-4.7,-2.9,-3.5,-4.0,1.7,1.9,-1.2,1997,Jaren Jackson
On − Off,WSB,7%,0.03,-21.2,-11.6,-17.3,-27.1,-0.5,-3.4,-5.5,4.8,-0.046,11.6,21.2,17.4,-44.6,-4.0,-7.6,-9.4,11.7,0.076,-32.8,-32.8,-34.6,17.4,3.5,4.2,3.9,-6.8,1997,Jaren Jackson
On Court,ATL,44,0.397,30.6,73.3,50.0,45.8,4.8,5.2,19.8,86.0,0.591,26.7,69.4,50.0,60.5,10.5,12.5,14.5,116.9,-0.194,3.9,3.9,0.0,-14.7,-5.6,-7.3,5.3,-30.8,1997,Henry James
Off Court,ATL,434,0.495,29.8,68.9,50.9,50.2,5.3,7.4,15.5,107.5,0.474,31.1,70.2,49.1,53.0,8.6,6.6,11.2,106.2,0.02,-1.3,-1.3,1.8,-2.8,-3.3,0.8,4.3,1.3,1997,Henry James
On − Off,ATL,9%,-0.098,0.8,4.4,-0.9,-4.4,-0.5,-2.2,4.3,-21.5,0.117,-4.4,-0.8,0.9,7.5,1.9,5.9,3.3,10.7,-0.214,5.2,5.2,-1.8,-11.9,-2.3,-8.1,1.0,-32.1,1997,Henry James
On Court,HOU,281,0.508,30.2,70.0,50.7,70.4,7.6,7.0,15.6,109.4,0.494,30.0,69.8,49.3,62.3,10.0,6.1,10.1,111.4,0.014,0.2,0.2,1.4,8.0,-2.4,0.9,5.4,-2.0,1997,Eddie Johnson
Off Court,HOU,488,0.52,32.7,67.8,50.8,62.8,9.0,6.5,14.4,113.9,0.476,32.2,67.3,49.2,60.7,9.6,9.0,13.8,108.2,0.044,0.5,0.5,1.7,2.2,-0.6,-2.6,0.5,5.7,1997,Eddie Johnson
On − Off,HOU,37%,-0.012,-2.5,2.2,-0.1,7.6,-1.4,0.5,1.2,-4.5,0.018,-2.2,2.5,0.1,1.6,0.4,-2.9,-3.7,3.2,-0.03,-0.3,-0.3,-0.3,5.8,-1.8,3.5,4.9,-7.7,1997,Eddie Johnson
On Court,PHO,208,0.485,21.6,65.6,43.9,66.9,8.9,8.4,13.8,100.9,0.509,34.4,78.4,56.1,65.3,9.2,7.7,12.3,115.5,-0.025,-12.8,-12.8,-12.3,1.6,-0.2,0.6,1.5,-14.5,1997,Kevin Johnson
Off Court,PHO,36,0.439,35.7,84.8,62.3,61.9,5.3,10.3,19.5,92.2,0.557,15.2,64.3,37.7,60.0,14.3,17.1,11.8,113.2,-0.119,20.6,20.6,24.6,1.9,-9.0,-6.9,7.6,-21.0,1997,Kevin Johnson
On − Off,PHO,85%,0.046,-14.1,-19.2,-18.4,5.0,3.6,-1.9,-5.7,8.7,-0.048,19.2,14.1,18.4,5.3,-5.1,-9.4,0.5,2.3,0.094,-33.4,-33.4,-36.9,-0.3,8.8,7.5,-6.1,6.5,1997,Kevin Johnson
On Court,NYK,291,0.52,26.5,72.0,50.6,60.6,8.5,5.4,16.2,108.2,0.481,28.0,73.5,49.4,56.3,8.4,8.1,13.3,103.0,0.039,-1.4,-1.4,1.3,4.3,0.1,-2.7,2.9,5.2,1997,Larry Johnson
Off Court,NYK,186,0.479,23.7,76.2,49.5,63.1,11.5,8.7,16.4,97.7,0.463,23.8,76.3,50.5,48.6,9.3,8.8,18.6,96.2,0.017,-0.1,-0.1,-1.0,14.5,2.1,0.0,-2.1,1.6,1997,Larry Johnson
On − Off,NYK,61%,0.041,2.8,-4.2,1.1,-2.5,-3.0,-3.3,-0.2,10.5,0.018,4.2,-2.8,-1.1,7.7,-0.9,-0.7,-5.3,6.8,0.022,-1.3,-1.3,2.3,-10.2,-2.0,-2.7,5.0,3.6,1997,Larry Johnson
On Court,HOU,1,1.5,,100.0,100.0,50.0,0.0,0.0,0.0,266.7,1.0,0.0,,0.0,33.3,0.0,,0.0,200.0,0.5,,,100.0,16.7,0.0,,0.0,66.7,1997,Charles Jones
Off Court,HOU,768,0.514,31.8,68.6,50.8,65.5,8.5,6.7,14.8,112.0,0.482,31.4,68.2,49.2,61.4,9.8,8.0,12.5,109.2,0.033,0.3,0.3,1.5,4.1,-1.3,-1.3,2.3,2.8,1997,Charles Jones
On − Off,HOU,0%,0.986,-31.8,31.4,49.2,-15.5,-8.5,-6.7,-14.8,154.7,0.518,-31.4,-68.2,-49.2,-28.1,-9.8,-8.0,-12.5,90.8,0.467,-0.3,-0.3,98.5,12.6,1.3,1.3,-2.3,63.9,1997,Charles Jones
On Court,LAL,284,0.45,28.6,67.8,47.5,64.2,7.4,8.6,14.5,102.7,0.495,32.2,71.4,52.5,66.0,7.4,10.5,14.9,112.2,-0.045,-3.6,-3.6,-5.1,-1.7,-0.1,-2.0,-0.4,-9.5,1997,Eddie Jones
Off Court,LAL,153,0.541,30.8,72.7,53.6,63.1,8.2,13.8,11.3,124.8,0.417,27.3,69.2,46.4,67.4,5.6,7.1,14.2,90.4,0.124,3.5,3.5,7.2,-4.3,2.5,6.8,-2.9,34.4,1997,Eddie Jones
On − Off,LAL,65%,-0.091,-2.2,-4.9,-6.1,1.1,-0.8,-5.2,3.2,-22.1,0.078,4.9,2.2,6.1,-1.4,1.8,3.4,0.7,21.8,-0.169,-7.1,-7.1,-12.3,2.6,-2.6,-8.8,2.5,-43.9,1997,Eddie Jones
On Court,CHI,799,0.478,35.9,72.3,53.4,58.4,10.1,9.0,13.0,108.3,0.465,27.7,64.1,46.6,53.9,6.7,5.9,16.1,99.5,0.013,8.2,8.2,6.8,4.5,3.4,3.0,-3.1,8.8,1997,Michael Jordan
Off Court,CHI,106,0.411,29.8,73.5,49.2,70.1,8.9,10.2,11.8,96.6,0.497,26.5,70.2,50.8,58.7,4.4,12.1,14.3,111.3,-0.086,3.3,3.3,-1.6,11.5,4.5,-1.9,-2.5,-14.8,1997,Michael Jordan
On − Off,CHI,88%,0.067,6.1,-1.2,4.2,-11.7,1.2,-1.2,1.2,11.7,-0.032,1.2,-6.1,-4.2,-4.8,2.3,-6.2,1.8,-11.8,0.099,4.9,4.9,8.4,-7.0,-1.1,4.9,-0.6,23.6,1997,Michael Jordan
On Court,UTA,56,0.535,28.6,70.0,52.9,65.1,9.6,9.5,20.2,108.8,0.448,30.0,71.4,47.1,59.5,14.0,5.6,13.2,106.1,0.087,-1.4,-1.4,5.9,5.6,-4.4,3.9,7.0,2.6,1997,Adam Keefe
Off Court,UTA,905,0.482,29.6,73.6,52.3,64.6,8.4,8.7,12.7,107.0,0.486,26.4,70.4,47.7,59.0,7.5,9.5,13.2,108.4,-0.004,3.1,3.1,4.6,5.6,0.9,-0.8,-0.4,-1.4,1997,Adam Keefe
On − Off,UTA,6%,0.053,-1.0,-3.6,0.6,0.5,1.2,0.8,7.5,1.8,-0.038,3.6,1.0,-0.6,0.5,6.5,-3.9,0.0,-2.3,0.091,-4.5,-4.5,1.3,0.0,-5.3,4.7,7.4,4.0,1997,Adam Keefe
On Court,SEA,440,0.49,33.7,68.6,50.8,62.4,10.8,6.5,13.1,112.9,0.503,31.4,66.3,49.2,65.5,9.2,6.6,16.0,107.9,-0.013,2.3,2.3,1.5,-3.1,1.7,-0.1,-3.0,5.0,1997,Shawn Kemp
Off Court,SEA,143,0.506,28.0,69.8,48.1,67.9,9.9,11.1,13.4,108.7,0.451,30.2,72.0,51.9,65.9,9.4,6.9,15.2,95.4,0.055,-2.2,-2.2,-3.7,2.0,0.5,4.2,-1.8,13.3,1997,Shawn Kemp
On − Off,SEA,75%,-0.016,5.7,-1.2,2.7,-5.5,0.9,-4.6,-0.3,4.2,0.052,1.2,-5.7,-2.7,-0.4,-0.2,-0.3,0.8,12.5,-0.068,4.5,4.5,5.2,-5.1,1.2,-4.3,-1.2,-8.3,1997,Shawn Kemp
On Court,CHI,338,0.477,30.8,71.5,49.9,59.0,10.8,7.4,12.3,106.9,0.481,28.5,69.2,50.1,53.5,6.6,7.6,15.4,104.9,-0.004,2.3,2.3,-0.2,5.5,4.2,-0.2,-3.1,2.0,1997,Steve Kerr
Off Court,CHI,568,0.467,37.7,73.0,54.6,60.0,9.4,10.1,13.2,106.9,0.463,27.0,62.3,45.4,55.2,6.3,6.1,16.2,98.6,0.004,10.6,10.6,9.3,4.8,3.2,4.0,-3.0,8.2,1997,Steve Kerr
On − Off,CHI,37%,0.01,-6.9,-1.5,-4.7,-1.0,1.4,-2.7,-0.9,0.0,0.018,1.5,6.9,4.7,-1.7,0.3,1.5,-0.8,6.3,-0.008,-8.3,-8.3,-9.5,0.7,1.0,-4.2,-0.1,-6.2,1997,Steve Kerr
On Court,LAL,209,0.512,31.4,69.8,51.7,59.2,8.0,12.0,11.9,120.3,0.434,30.2,68.6,48.3,67.5,4.9,7.4,15.7,96.5,0.077,1.1,1.1,3.4,-8.3,3.1,4.6,-3.8,23.8,1997,Jerome Kersey
Off Court,LAL,227,0.455,27.6,69.4,47.6,68.2,7.3,9.3,14.7,101.2,0.496,30.6,72.4,52.4,65.7,8.5,11.0,13.7,111.6,-0.041,-3.0,-3.0,-4.7,2.6,-1.2,-1.7,1.0,-10.4,1997,Jerome Kersey
On − Off,LAL,48%,0.057,3.8,0.4,4.1,-9.0,0.7,2.7,-2.8,19.1,-0.062,-0.4,-3.8,-4.1,1.8,-3.6,-3.6,2.0,-15.1,0.118,4.1,4.1,8.1,-10.9,4.3,6.3,-4.8,34.2,1997,Jerome Kersey
On Court,PHO,207,0.493,22.5,65.8,44.8,65.6,8.5,8.1,13.2,102.6,0.523,34.2,77.5,55.2,65.9,8.5,8.4,12.7,117.1,-0.03,-11.7,-11.7,-10.3,-0.3,0.0,-0.3,0.6,-14.5,1997,Jason Kidd
Off Court,PHO,37,0.386,28.6,84.4,55.2,71.4,7.5,11.6,22.5,83.8,0.476,15.6,71.4,44.8,55.6,17.5,12.2,10.0,105.0,-0.09,12.9,12.9,10.4,15.9,-10.0,-0.6,12.5,-21.3,1997,Jason Kidd
On − Off,PHO,85%,0.107,-6.1,-18.6,-10.4,-5.8,1.0,-3.5,-9.3,18.8,0.047,18.6,6.1,10.4,10.3,-9.0,-3.8,2.7,12.1,0.06,-24.6,-24.6,-20.7,-16.2,10.0,0.3,-11.9,6.8,1997,Jason Kidd
On Court,LAL,93,0.511,33.8,69.0,51.8,60.6,7.6,10.6,13.6,110.2,0.532,31.0,66.2,48.2,66.7,6.8,6.7,15.9,114.7,-0.021,2.8,2.8,3.6,-6.1,0.8,3.9,-2.2,-4.5,1997,Travis Knight
Off Court,LAL,344,0.473,28.2,69.7,48.9,64.7,7.6,10.5,13.3,110.1,0.45,30.3,71.8,51.1,66.4,6.8,10.0,14.3,101.7,0.022,-2.1,-2.1,-2.1,-1.6,0.8,0.5,-1.0,8.3,1997,Travis Knight
On − Off,LAL,21%,0.038,5.6,-0.7,2.9,-4.1,0.0,0.1,0.3,0.1,0.082,0.7,-5.6,-2.9,0.3,0.0,-3.3,1.6,13.0,-0.043,4.9,4.9,5.7,-4.5,0.0,3.4,-1.2,-12.8,1997,Travis Knight
On Court,CHI,419,0.482,32.4,70.4,50.5,62.8,10.3,8.5,12.2,108.5,0.466,29.6,67.6,49.5,51.1,6.6,8.5,16.1,100.8,0.016,2.9,2.9,1.0,11.7,3.6,0.0,-3.9,7.8,1997,Toni KukoÄ
Off Court,CHI,486,0.46,37.4,74.1,54.9,56.9,9.7,9.7,13.5,105.4,0.472,25.9,62.6,45.1,57.6,6.2,5.1,15.7,101.2,-0.012,11.4,11.4,9.8,-0.7,3.4,4.6,-2.2,4.2,1997,Toni KukoÄ
On − Off,CHI,46%,0.022,-5.0,-3.7,-4.4,5.9,0.6,-1.2,-1.3,3.1,-0.006,3.7,5.0,4.4,-6.5,0.4,3.4,0.4,-0.4,0.028,-8.5,-8.5,-8.8,12.4,0.2,-4.6,-1.7,3.6,1997,Toni KukoÄ
On Court,ATL,401,0.497,30.1,69.7,51.4,50.9,5.8,7.0,15.7,107.8,0.477,30.3,69.9,48.6,54.5,8.6,6.5,11.5,105.7,0.02,-0.2,-0.2,2.9,-3.6,-2.8,0.5,4.1,2.1,1997,Christian Laettner
Off Court,ATL,77,0.42,29.0,66.1,47.6,42.9,2.2,8.1,17.6,92.6,0.521,33.9,71.0,52.4,50.0,9.6,10.5,11.7,115.3,-0.101,-4.8,-4.8,-4.8,-7.1,-7.4,-2.4,6.0,-22.7,1997,Christian Laettner
On − Off,ATL,84%,0.077,1.1,3.6,3.8,8.0,3.6,-1.1,-1.9,15.2,-0.044,-3.6,-1.1,-3.8,4.5,-1.0,-4.0,-0.2,-9.6,0.121,4.6,4.6,7.7,3.5,4.6,2.9,-1.9,24.8,1997,Christian Laettner
On Court,ATL,6,0.35,33.3,100.0,60.0,66.7,0.0,0.0,42.9,50.0,0.6,0.0,66.7,40.0,66.7,28.6,33.3,7.1,121.4,-0.25,33.3,33.3,20.0,0.0,-28.6,-33.3,35.7,-71.4,1997,Priest Lauderdale
Off Court,ATL,471,0.487,29.8,68.9,50.7,49.7,5.3,7.3,15.5,106.3,0.482,31.1,70.2,49.3,53.6,8.4,6.8,11.6,107.0,0.005,-1.3,-1.3,1.4,-3.9,-3.1,0.5,3.9,-0.7,1997,Priest Lauderdale
On − Off,ATL,1%,-0.137,3.5,31.1,9.3,17.0,-5.3,-7.3,27.4,-56.3,0.118,-31.1,-3.5,-9.3,13.1,20.2,26.5,-4.5,14.4,-0.255,34.6,34.6,18.6,3.9,-25.5,-33.8,31.8,-70.7,1997,Priest Lauderdale
On Court,WSB,18,0.589,35.7,69.2,51.9,35.7,3.2,9.5,5.7,145.7,0.672,30.8,64.3,48.1,76.5,5.7,21.1,16.1,135.5,-0.083,4.9,4.9,3.7,-40.8,-2.5,-11.5,-10.4,10.2,1997,Tim Legler
Off Court,WSB,125,0.492,31.5,59.8,46.7,52.3,5.5,8.9,17.2,105.9,0.468,40.2,68.5,53.3,48.0,9.5,5.5,13.1,110.1,0.024,-8.7,-8.7,-6.5,4.3,-4.0,3.5,4.1,-4.2,1997,Tim Legler
On − Off,WSB,13%,0.097,4.2,9.4,5.2,-16.6,-2.3,0.6,-11.5,39.8,0.204,-9.4,-4.2,-5.2,28.5,-3.8,15.6,3.0,25.4,-0.107,13.6,13.6,10.2,-45.1,1.5,-15.0,-14.5,14.4,1997,Tim Legler
On Court,MIA,545,0.453,28.5,70.3,48.8,57.0,8.1,8.6,15.5,97.1,0.462,29.7,71.5,51.2,55.6,9.6,9.9,15.7,101.3,-0.009,-1.2,-1.2,-2.4,1.4,-1.4,-1.3,-0.2,-4.2,1997,Voshon Lenard
Off Court,MIA,267,0.501,23.8,73.1,51.4,60.6,6.8,8.6,18.3,101.0,0.4,26.9,76.2,48.6,54.5,11.7,7.5,13.4,92.6,0.102,-3.1,-3.1,2.7,6.1,-4.9,1.1,5.0,8.4,1997,Voshon Lenard
On − Off,MIA,67%,-0.048,4.7,-2.8,-2.6,-3.6,1.3,0.0,-2.8,-3.9,0.062,2.8,-4.7,2.6,1.1,-2.1,2.4,2.3,8.7,-0.111,1.9,1.9,-5.1,-4.7,3.5,-2.4,-5.2,-12.6,1997,Voshon Lenard
On Court,HOU,14,0.455,45.5,76.5,59.0,61.5,3.4,0.0,6.3,128.1,0.5,23.5,54.5,41.0,46.2,3.1,8.0,6.9,117.2,-0.045,21.9,21.9,17.9,15.4,0.3,-8.0,-0.6,10.9,1997,Randy Livingston
Off Court,HOU,755,0.518,31.3,68.4,50.6,65.6,8.6,6.8,15.0,112.0,0.483,31.6,68.7,49.4,61.6,9.9,8.0,12.6,109.3,0.035,-0.3,-0.3,1.1,3.9,-1.3,-1.1,2.4,2.7,1997,Randy Livingston
On − Off,HOU,2%,-0.063,14.2,8.1,8.4,-4.1,-5.2,-6.8,-8.7,16.1,0.017,-8.1,-14.2,-8.4,-15.4,-6.8,0.0,-5.7,7.9,-0.08,22.2,22.2,16.8,11.5,1.6,-6.9,-3.0,8.2,1997,Randy Livingston
On Court,DET,87,0.512,20.0,65.6,41.2,36.2,10.3,6.6,10.3,112.4,0.472,34.4,80.0,58.8,46.3,4.1,10.6,17.2,104.1,0.04,-14.4,-14.4,-17.6,-10.1,6.2,-4.1,-6.9,8.3,1997,Grant Long
Off Court,DET,152,0.45,22.1,71.7,44.3,45.2,7.5,4.4,10.7,97.8,0.509,28.3,77.9,55.7,56.3,5.9,6.7,16.2,107.9,-0.059,-6.2,-6.2,-11.4,-11.1,1.6,-2.3,-5.5,-10.1,1997,Grant Long
On − Off,DET,36%,0.062,-2.1,-6.1,-3.1,-9.0,2.8,2.2,-0.4,14.6,-0.037,6.1,2.1,3.1,-10.0,-1.8,3.9,1.0,-3.8,0.099,-8.2,-8.2,-6.2,1.0,4.6,-1.8,-1.4,18.4,1997,Grant Long
On Court,CHI,431,0.466,36.2,71.2,53.5,60.5,7.4,9.5,13.1,103.5,0.457,28.8,63.8,46.5,53.1,6.1,5.3,14.3,100.9,0.009,7.4,7.4,7.0,7.4,1.3,4.2,-1.2,2.6,1997,Luc Longley
Off Court,CHI,474,0.475,34.2,73.7,52.3,58.8,12.1,8.8,12.7,109.9,0.482,26.3,65.8,47.7,55.9,6.7,7.9,17.3,101.0,-0.007,7.9,7.9,4.7,2.9,5.4,0.9,-4.6,8.8,1997,Luc Longley
On − Off,CHI,48%,-0.009,2.0,-2.5,1.2,1.7,-4.7,0.7,0.4,-6.4,-0.025,2.5,-2.0,-1.2,-2.8,-0.6,-2.6,-3.0,-0.1,0.016,-0.5,-0.5,2.3,4.5,-4.1,3.3,3.4,-6.2,1997,Luc Longley
On Court,DET,18,0.397,31.3,78.6,53.3,9.1,9.4,0.0,13.8,89.7,0.438,21.4,68.8,46.7,55.6,10.3,5.3,18.8,90.6,-0.041,9.8,9.8,6.7,-46.5,-1.0,-5.3,-5.0,-1.0,1997,Rick Mahorn
Off Court,DET,221,0.477,20.5,68.6,42.3,44.4,8.4,5.4,10.3,103.9,0.5,31.4,79.5,57.7,52.7,4.9,8.1,16.4,107.9,-0.023,-10.8,-10.8,-15.4,-8.3,3.5,-2.8,-6.0,-4.0,1997,Rick Mahorn
On − Off,DET,8%,-0.08,10.8,10.0,11.0,-35.3,1.0,-5.4,3.5,-14.2,-0.062,-10.0,-10.7,-11.0,2.9,5.4,-2.8,2.4,-17.3,-0.018,20.6,20.6,22.1,-38.2,-4.5,-2.5,1.0,3.0,1997,Rick Mahorn
On Court,MIA,494,0.447,28.1,72.7,50.5,55.5,7.0,7.7,16.7,96.7,0.444,27.3,71.9,49.5,54.4,10.6,9.4,14.0,98.6,0.003,0.8,0.8,1.0,1.1,-3.6,-1.7,2.7,-1.8,1997,Dan Majerle
Off Court,MIA,318,0.499,25.7,69.1,48.2,61.8,8.8,9.9,16.0,101.1,0.438,30.9,74.3,51.8,56.6,9.6,8.7,16.3,98.3,0.06,-5.2,-5.2,-3.6,5.2,-0.9,1.1,-0.4,2.8,1997,Dan Majerle
On − Off,MIA,61%,-0.052,2.4,3.6,2.3,-6.3,-1.8,-2.2,0.7,-4.4,0.006,-3.6,-2.4,-2.3,-2.2,1.0,0.7,-2.3,0.3,-0.057,6.0,6.0,4.6,-4.1,-2.7,-2.8,3.1,-4.6,1997,Dan Majerle
On Court,UTA,814,0.489,31.4,74.1,53.2,64.4,8.6,8.9,12.4,111.1,0.493,25.9,68.6,46.8,58.0,7.3,9.0,13.3,108.1,-0.004,5.5,5.5,6.4,6.5,1.3,-0.1,-0.9,3.0,1997,Karl Malone
Off Court,UTA,148,0.462,18.3,69.7,47.6,66.0,7.6,8.0,17.5,85.5,0.434,30.3,81.7,52.4,65.6,11.3,11.1,12.4,109.1,0.028,-12.0,-12.0,-4.7,0.4,-3.6,-3.1,5.1,-23.6,1997,Karl Malone
On − Off,UTA,85%,0.027,13.1,4.4,5.6,-1.6,1.0,0.9,-5.1,25.6,0.059,-4.4,-13.1,-5.6,-7.6,-4.0,-2.1,0.9,-1.0,-0.032,17.5,17.5,11.1,6.1,4.9,3.0,-6.0,26.6,1997,Karl Malone
On Court,HOU,526,0.531,30.0,67.1,49.3,61.7,8.8,6.5,14.4,113.9,0.487,32.9,70.0,50.7,63.6,10.0,8.2,12.9,110.9,0.044,-2.9,-2.9,-1.4,-1.9,-1.2,-1.7,1.5,3.0,1997,Matt Maloney
Off Court,HOU,243,0.483,35.5,72.1,54.2,74.7,7.8,7.2,15.7,108.9,0.475,27.9,64.5,45.8,56.0,9.3,7.5,11.5,106.3,0.008,7.6,7.6,8.3,18.7,-1.5,-0.3,4.2,2.6,1997,Matt Maloney
On − Off,HOU,68%,0.048,-5.5,-5.0,-4.9,-13.0,1.0,-0.7,-1.3,5.0,0.012,5.0,5.5,4.9,7.6,0.7,0.7,1.4,4.6,0.036,-10.5,-10.5,-9.7,-20.6,0.3,-1.4,-2.7,0.4,1997,Matt Maloney
On Court,PHO,116,0.473,19.4,71.0,45.7,67.1,7.7,7.5,14.7,99.6,0.483,29.0,80.6,54.3,63.3,9.7,8.1,12.4,108.1,-0.01,-9.6,-9.6,-8.6,3.8,-2.0,-0.6,2.3,-8.5,1997,Danny Manning
Off Court,PHO,128,0.482,27.3,66.1,47.1,65.6,9.0,9.7,14.7,99.6,0.547,33.9,72.7,52.9,65.4,10.2,9.7,12.1,121.5,-0.064,-6.6,-6.6,-5.8,0.2,-1.2,0.0,2.6,-21.9,1997,Danny Manning
On − Off,PHO,48%,-0.009,-7.9,4.9,-1.4,1.5,-1.3,-2.2,0.0,0.0,-0.064,-4.9,7.9,1.4,-2.1,-0.5,-1.6,0.3,-13.4,0.054,-3.0,-3.0,-2.8,3.6,-0.8,-0.6,-0.3,13.4,1997,Danny Manning
On Court,LAC,21,0.397,30.8,63.2,44.4,41.7,5.3,12.0,10.3,105.1,0.375,36.8,69.2,55.6,50.0,7.7,8.0,10.5,100.0,0.022,-6.1,-6.1,-11.1,-8.3,-2.4,4.0,-0.3,5.1,1997,Rich Manning
Off Court,LAC,123,0.492,23.5,66.7,43.0,51.2,8.0,6.6,12.2,107.7,0.584,33.3,76.5,57.0,64.3,10.0,9.0,15.1,122.2,-0.092,-9.8,-9.8,-14.0,-13.1,-2.0,-2.3,-2.9,-14.5,1997,Rich Manning
On − Off,LAC,14%,-0.095,7.3,-3.5,1.4,-9.5,-2.7,5.4,-1.9,-2.6,-0.209,3.5,-7.3,-1.4,-14.3,-2.3,-1.0,-4.6,-22.2,0.114,3.7,3.7,2.9,4.8,-0.4,6.3,2.6,19.6,1997,Rich Manning
On Court,MIN,117,0.482,29.1,70.7,46.2,59.6,7.1,8.3,10.1,108.8,0.603,29.3,70.9,53.8,75.5,7.5,6.6,11.6,128.0,-0.121,-0.2,-0.2,-7.5,-15.9,-0.4,1.7,-1.4,-19.2,1997,Stephon Marbury
Off Court,MIN,25,0.511,32.0,64.0,48.0,61.9,15.2,6.9,6.7,115.6,0.44,36.0,68.0,52.0,76.5,4.4,0.0,17.4,97.8,0.07,-4.0,-4.0,-4.0,-14.6,10.8,6.9,-10.7,17.7,1997,Stephon Marbury
On − Off,MIN,82%,-0.029,-2.9,6.7,-1.8,-2.3,-8.1,1.4,3.4,-6.8,0.163,-6.7,2.9,1.8,-1.0,3.1,6.6,-5.8,30.2,-0.191,3.8,3.8,-3.5,-1.3,-11.2,-5.2,9.3,-36.9,1997,Stephon Marbury
On Court,LAC,77,0.508,22.4,66.7,42.1,54.5,8.6,5.3,10.4,110.4,0.607,33.3,77.6,57.9,60.6,6.7,9.9,15.7,123.6,-0.099,-10.9,-10.9,-15.7,-6.1,1.9,-4.6,-5.3,-13.2,1997,Darrick Martin
