Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%_opp,ORB%_opp,DRB%_opp,TRB%_opp,AST%_opp,STL%_opp,BLK%_opp,TOV%_opp,ORtg_opp,eFG%_diff,ORB%_diff,DRB%_diff,TRB%_diff,AST%_diff,STL%_diff,BLK%_diff,TOV%_diff,ORtg_diff,year,player,tempkey
Off Court,DET,87,0.348,18.3,78.3,45.7,51.1,8.9,3.8,12.6,80.2,0.504,21.7,81.7,54.3,63.3,8.4,14.9,15.3,100.0,-0.156,-3.4,-3.4,-8.6,-12.2,0.5,-11.1,-2.7,-19.8,2000,Grant Hill,Grant Hill2000
On − Off,DET,39%,0.248,-9.7,-2.7,-1.0,2.7,-4.9,-2.5,7.4,19.8,0.018,2.7,9.7,1.0,-2.8,4.9,-6.4,-5.4,11.9,0.229,-12.4,-12.4,-1.9,5.6,-9.9,3.9,12.8,7.9,2000,Grant Hill,Grant Hill2000
On Court,PHI,352,0.432,31.7,73.5,51.2,53.0,7.6,6.3,13.8,97.5,0.501,26.5,68.3,48.8,66.4,8.6,9.2,13.7,107.6,-0.069,5.2,5.2,2.5,-13.4,-1.0,-2.9,0.1,-10.1,2000,Tyrone Hill,Tyrone Hill2000
Off Court,PHI,131,0.51,29.7,69.8,50.2,63.2,6.7,10.8,10.0,118.8,0.46,30.2,70.3,49.8,67.0,6.7,8.5,10.5,107.9,0.05,-0.4,-0.4,0.4,-3.9,0.0,2.4,-0.5,10.8,2000,Tyrone Hill,Tyrone Hill2000
On − Off,PHI,73%,-0.078,2.0,3.7,1.0,-10.2,0.9,-4.5,3.8,-21.3,0.041,-3.7,-2.0,-1.0,-0.6,1.9,0.7,3.2,-0.3,-0.119,5.6,5.6,2.1,-9.5,-1.0,-5.3,0.6,-20.9,2000,Tyrone Hill,Tyrone Hill2000
On Court,UTA,297,0.484,29.6,70.0,51.0,74.6,8.6,7.8,16.2,101.8,0.491,30.0,70.4,49.0,60.1,9.9,6.3,14.2,106.9,-0.007,-0.4,-0.4,2.0,14.5,-1.3,1.4,2.0,-5.1,2000,Jeff Hornacek,Jeff Hornacek2000
Off Court,UTA,181,0.46,21.9,75.6,48.4,65.6,6.8,10.7,13.2,97.1,0.47,24.4,78.1,51.6,61.0,8.8,5.7,12.1,106.5,-0.01,-2.5,-2.5,-3.2,4.6,-2.0,5.0,1.1,-9.4,2000,Jeff Hornacek,Jeff Hornacek2000
On − Off,UTA,62%,0.024,7.7,-5.6,2.6,9.0,1.8,-2.9,3.0,4.7,0.021,5.6,-7.7,-2.6,-0.9,1.1,0.6,2.1,0.4,0.003,2.1,2.1,5.2,9.9,0.7,-3.6,0.9,4.3,2000,Jeff Hornacek,Jeff Hornacek2000
On Court,LAL,618,0.527,30.8,74.5,52.3,62.1,7.3,11.3,11.5,114.3,0.47,25.5,69.2,47.7,58.0,7.3,5.3,12.1,106.7,0.057,5.3,5.3,4.6,4.1,0.0,6.0,-0.6,7.6,2000,Robert Horry,Robert Horry2000
Off Court,LAL,487,0.463,30.4,72.8,50.7,53.6,7.1,8.4,12.4,101.7,0.484,27.2,69.6,49.3,52.6,7.7,6.1,10.9,106.6,-0.02,3.2,3.2,1.3,1.1,-0.6,2.4,1.5,-4.9,2000,Robert Horry,Robert Horry2000
On − Off,LAL,56%,0.064,0.4,1.7,1.6,8.5,0.2,2.9,-0.9,12.6,-0.014,-1.7,-0.4,-1.6,5.4,-0.4,-0.8,1.2,0.1,0.077,2.1,2.1,3.3,3.0,0.6,3.6,-2.1,12.5,2000,Robert Horry,Robert Horry2000
On Court,NYK,650,0.464,19.6,73.9,46.9,47.8,7.7,7.0,11.1,100.5,0.458,26.1,80.4,53.1,62.0,7.3,6.8,12.0,101.4,0.006,-6.5,-6.5,-6.3,-14.2,0.4,0.2,-0.9,-0.8,2000,Allan Houston,Allan Houston2000
Off Court,NYK,119,0.45,25.3,70.3,50.5,41.2,6.4,7.1,17.2,92.7,0.35,29.7,74.7,49.5,56.9,8.3,8.3,12.9,85.6,0.1,-4.4,-4.4,1.0,-15.7,-1.9,-1.2,4.3,7.1,2000,Allan Houston,Allan Houston2000
On − Off,NYK,85%,0.014,-5.7,3.6,-3.6,6.6,1.3,-0.1,-6.1,7.8,0.108,-3.6,5.7,3.6,5.1,-1.0,-1.5,-0.9,15.8,-0.094,-2.1,-2.1,-7.3,1.5,2.3,1.4,-5.2,-7.9,2000,Allan Houston,Allan Houston2000
On Court,DET,92,0.449,14.5,78.8,43.0,50.0,6.6,3.4,12.6,90.7,0.536,21.2,85.5,57.0,62.3,8.7,12.5,11.4,108.4,-0.087,-6.8,-6.8,-14.1,-12.3,-2.2,-9.1,1.2,-17.7,2000,Lindsey Hunter,Lindsey Hunter2000
Off Court,DET,51,0.402,17.6,75.0,50.0,58.3,7.7,1.6,21.3,82.0,0.467,25.0,82.4,50.0,61.8,13.5,13.2,16.5,97.8,-0.065,-7.4,-7.4,0.0,-3.4,-5.8,-11.6,4.9,-15.8,2000,Lindsey Hunter,Lindsey Hunter2000
On − Off,DET,65%,0.047,-3.1,3.8,-7.0,-8.3,-1.1,1.8,-8.7,8.7,0.069,-3.8,3.1,7.0,0.5,-4.8,-0.7,-5.1,10.6,-0.022,0.6,0.6,-14.1,-8.9,3.6,2.5,-3.7,-1.9,2000,Lindsey Hunter,Lindsey Hunter2000
On Court,PHI,442,0.441,30.9,71.5,50.2,54.8,7.7,7.7,12.4,102.1,0.487,28.5,69.1,49.8,67.4,7.6,9.2,13.2,107.5,-0.045,2.3,2.3,0.4,-12.6,0.1,-1.5,-0.9,-5.4,2000,Allen Iverson,Allen Iverson2000
Off Court,PHI,40,0.582,35.7,83.9,61.0,65.6,3.8,6.8,18.1,113.9,0.523,16.1,64.3,39.0,58.1,13.9,6.7,8.9,108.9,0.059,19.6,19.6,22.0,7.6,-10.1,0.2,9.2,5.0,2000,Allen Iverson,Allen Iverson2000
On − Off,PHI,92%,-0.141,-4.8,-12.4,-10.8,-10.8,3.9,0.9,-5.7,-11.8,-0.036,12.4,4.8,10.8,9.3,-6.3,2.5,4.3,-1.4,-0.104,-17.3,-17.3,-21.6,-20.2,10.2,-1.7,-10.1,-10.4,2000,Allen Iverson,Allen Iverson2000
On Court,MIN,29,0.524,27.8,70.0,50.0,75.0,7.1,10.8,13.5,117.3,0.552,30.0,72.2,50.0,45.8,7.7,3.1,16.1,107.1,-0.028,-2.2,-2.2,0.0,29.2,-0.5,7.7,-2.6,10.2,2000,Bobby Jackson,Bobby Jackson2000
Off Court,MIN,162,0.458,27.9,74.6,49.8,67.5,7.1,6.4,11.8,97.6,0.46,25.4,72.1,50.2,66.3,5.9,6.0,11.7,102.8,-0.002,2.5,2.5,-0.4,1.2,1.2,0.4,0.1,-5.3,2000,Bobby Jackson,Bobby Jackson2000
On − Off,MIN,15%,0.066,-0.1,-4.6,0.2,7.5,0.0,4.4,1.7,19.7,0.092,4.6,0.1,-0.2,-20.5,1.8,-2.9,4.4,4.3,-0.026,-4.7,-4.7,0.4,28.0,-1.7,7.3,-2.7,15.5,2000,Bobby Jackson,Bobby Jackson2000
On Court,SAS,19,0.484,23.5,80.0,50.0,40.0,11.1,0.0,15.0,100.0,0.411,20.0,76.5,50.0,54.5,7.5,11.1,19.4,77.8,0.073,3.5,3.5,0.0,-14.5,3.6,-11.1,-4.4,22.2,2000,Jaren Jackson,Jaren Jackson2000
Off Court,SAS,172,0.381,26.8,70.1,49.0,55.1,9.2,11.9,15.5,87.5,0.422,29.9,73.2,51.0,63.1,10.4,15.5,13.5,93.3,-0.041,-3.2,-3.2,-2.0,-8.0,-1.2,-3.6,2.1,-5.8,2000,Jaren Jackson,Jaren Jackson2000
On − Off,SAS,10%,0.103,-3.3,9.9,1.0,-15.1,1.9,-11.9,-0.5,12.5,-0.011,-9.9,3.3,-1.0,-8.6,-2.9,-4.4,5.9,-15.5,0.114,6.7,6.7,2.0,-6.5,4.8,-7.5,-6.5,28.0,2000,Jaren Jackson,Jaren Jackson2000
On Court,IND,632,0.5,24.5,71.0,48.6,64.2,5.1,6.8,10.0,109.9,0.508,29.0,75.5,51.4,53.6,7.4,6.7,10.1,111.6,-0.008,-4.4,-4.4,-2.8,10.6,-2.3,0.0,-0.1,-1.7,2000,Mark Jackson,Mark Jackson2000
Off Court,IND,471,0.471,25.9,75.7,50.7,48.5,7.2,6.7,11.3,107.4,0.441,24.3,74.1,49.3,53.4,6.1,8.4,12.3,96.8,0.03,1.6,1.6,1.5,-4.9,1.2,-1.8,-1.0,10.5,2000,Mark Jackson,Mark Jackson2000
On − Off,IND,57%,0.029,-1.4,-4.7,-2.1,15.7,-2.1,0.1,-1.3,2.5,0.067,4.7,1.4,2.1,0.2,1.3,-1.7,-2.2,14.8,-0.038,-6.0,-6.0,-4.3,15.5,-3.5,1.8,0.9,-12.2,2000,Mark Jackson,Mark Jackson2000
On Court,SAS,144,0.391,28.4,71.3,50.5,57.5,9.2,10.7,15.0,90.9,0.424,28.7,71.6,49.5,60.2,9.9,15.1,12.5,93.8,-0.033,-0.3,-0.3,1.0,-2.7,-0.7,-4.4,2.5,-2.9,2000,Avery Johnson,Avery Johnson2000
Off Court,SAS,47,0.393,20.5,69.0,44.2,38.5,10.1,11.3,17.0,83.0,0.413,31.0,79.5,55.8,70.0,10.6,14.5,19.1,85.4,-0.02,-10.5,-10.5,-11.6,-31.5,-0.5,-3.3,-2.1,-2.4,2000,Avery Johnson,Avery Johnson2000
On − Off,SAS,75%,-0.002,7.9,2.3,6.3,19.0,-0.9,-0.6,-2.0,7.9,0.011,-2.3,-7.9,-6.3,-9.8,-0.7,0.6,-6.6,8.4,-0.013,10.2,10.2,12.6,28.8,-0.2,-1.1,4.6,-0.5,2000,Avery Johnson,Avery Johnson2000
On Court,MIL,154,0.528,30.4,70.6,51.9,51.5,8.0,8.6,9.7,116.2,0.453,29.4,69.6,48.1,60.0,4.1,5.0,10.6,102.0,0.075,1.0,1.0,3.7,-8.5,3.8,3.6,-1.0,14.2,2000,Ervin Johnson,Ervin Johnson2000
Off Court,MIL,84,0.387,25.3,70.0,48.4,62.3,5.8,8.5,12.3,88.3,0.433,30.0,74.7,51.6,41.8,5.6,4.3,10.3,105.8,-0.046,-4.7,-4.7,-3.2,20.4,0.3,4.1,2.0,-17.5,2000,Ervin Johnson,Ervin Johnson2000
On − Off,MIL,65%,0.141,5.1,0.6,3.5,-10.8,2.2,0.1,-2.6,27.9,0.02,-0.6,-5.1,-3.5,18.2,-1.5,0.7,0.3,-3.8,0.121,5.7,5.7,6.9,-28.9,3.5,-0.5,-3.0,31.7,2000,Ervin Johnson,Ervin Johnson2000
On Court,PHO,128,0.448,26.1,66.4,47.0,68.1,10.9,8.8,18.0,90.8,0.428,33.6,73.9,53.0,59.0,11.2,12.4,16.2,97.2,0.021,-7.5,-7.5,-6.1,9.1,-0.3,-3.7,1.8,-6.4,2000,Kevin Johnson,Kevin Johnson2000
Off Court,PHO,301,0.43,31.9,69.9,50.4,60.5,8.0,9.9,12.9,97.4,0.44,30.1,68.1,49.6,52.0,8.0,9.7,12.3,100.5,-0.01,1.8,1.8,0.9,8.5,0.0,0.2,0.6,-3.1,2000,Kevin Johnson,Kevin Johnson2000
On − Off,PHO,30%,0.018,-5.8,-3.5,-3.4,7.6,2.9,-1.1,5.1,-6.6,-0.012,3.5,5.8,3.4,7.0,3.2,2.7,3.9,-3.3,0.031,-9.3,-9.3,-7.0,0.6,-0.3,-3.9,1.2,-3.3,2000,Kevin Johnson,Kevin Johnson2000
On Court,NYK,586,0.473,18.9,72.9,47.2,46.1,7.0,6.9,12.8,99.4,0.433,27.1,81.1,52.8,59.8,8.0,6.1,11.6,98.5,0.04,-8.3,-8.3,-5.6,-13.8,-1.0,0.8,1.1,0.9,2000,Larry Johnson,Larry Johnson2000
Off Court,NYK,183,0.428,24.7,74.8,48.2,49.6,9.3,7.5,9.6,99.4,0.473,25.2,75.3,51.8,66.7,5.7,9.5,13.8,100.9,-0.045,-0.5,-0.5,-3.6,-17.1,3.6,-2.0,-4.2,-1.5,2000,Larry Johnson,Larry Johnson2000
On − Off,NYK,76%,0.045,-5.8,-1.9,-1.0,-3.5,-2.3,-0.6,3.2,0.0,-0.04,1.9,5.8,1.0,-6.9,2.3,-3.4,-2.2,-2.4,0.085,-7.8,-7.8,-2.0,3.3,-4.6,2.8,5.3,2.4,2000,Larry Johnson,Larry Johnson2000
On Court,CHH,171,0.462,32.4,72.3,52.8,74.3,9.3,9.4,14.4,103.6,0.458,27.7,67.6,47.2,63.2,8.2,11.1,14.7,101.0,0.004,4.7,4.7,5.5,11.2,1.1,-1.7,-0.4,2.6,2000,Eddie Jones,Eddie Jones2000
Off Court,CHH,26,0.444,36.4,57.7,47.9,43.8,8.3,5.4,15.9,109.1,0.511,42.3,63.6,52.1,56.5,6.8,3.0,10.4,127.1,-0.066,-5.9,-5.9,-4.2,-12.8,1.5,2.4,5.5,-18.0,2000,Eddie Jones,Eddie Jones2000
On − Off,CHH,87%,0.018,-4.0,14.6,4.9,30.5,1.0,4.0,-1.5,-5.5,-0.053,-14.6,4.0,-4.9,6.7,1.4,8.1,4.3,-26.1,0.07,10.6,10.6,9.7,24.0,-0.4,-4.1,-5.9,20.6,2000,Eddie Jones,Eddie Jones2000
On Court,PHI,6,0.65,0.0,87.5,53.8,66.7,0.0,0.0,7.1,128.6,0.409,12.5,100.0,46.2,50.0,7.1,0.0,8.3,75.0,0.241,-12.5,-12.5,7.7,16.7,-7.1,0.0,-1.2,53.6,2000,Jumaine Jones,Jumaine Jones2000
Off Court,PHI,476,0.449,31.5,72.1,50.9,55.7,7.4,7.7,12.9,102.7,0.491,27.9,68.5,49.1,66.8,8.1,9.1,12.9,108.1,-0.041,3.7,3.7,1.8,-11.1,-0.7,-1.4,0.0,-5.4,2000,Jumaine Jones,Jumaine Jones2000
On − Off,PHI,1%,0.201,-31.5,15.4,2.9,11.0,-7.4,-7.7,-5.8,25.9,-0.082,-15.4,31.5,-2.9,-16.8,-1.0,-9.1,-4.6,-33.1,0.282,-16.2,-16.2,5.9,27.8,-6.4,1.4,-1.2,59.0,2000,Jumaine Jones,Jumaine Jones2000
On Court,SAS,24,0.308,28.0,76.2,50.0,33.3,8.5,20.0,14.0,69.8,0.415,23.8,72.0,50.0,73.3,7.0,5.6,17.0,83.0,-0.107,4.2,4.2,0.0,-40.0,1.5,14.4,-3.1,-13.2,2000,Jerome Kersey,Jerome Kersey2000
Off Court,SAS,166,0.404,26.3,70.2,48.9,55.4,9.5,9.8,15.7,91.4,0.422,29.8,73.8,51.1,61.0,10.5,16.5,13.7,93.0,-0.018,-3.6,-3.6,-2.1,-5.6,-0.9,-6.8,2.0,-1.6,2000,Jerome Kersey,Jerome Kersey2000
On − Off,SAS,13%,-0.096,1.7,6.0,1.1,-22.1,-1.0,10.2,-1.7,-21.6,-0.007,-6.0,-1.8,-1.1,12.3,-3.5,-10.9,3.3,-10.0,-0.089,7.8,7.8,2.1,-34.4,2.4,21.2,-5.1,-11.6,2000,Jerome Kersey,Jerome Kersey2000
On Court,PHO,228,0.454,33.2,69.0,51.1,63.6,8.3,7.0,15.0,100.7,0.45,31.0,66.8,48.9,52.8,9.1,9.7,12.2,102.8,0.004,2.2,2.2,2.1,10.8,-0.9,-2.8,2.9,-2.1,2000,Jason Kidd,Jason Kidd2000
Off Court,PHO,202,0.414,27.3,68.8,47.7,61.8,9.6,12.6,13.8,89.4,0.42,31.3,72.7,52.3,55.5,8.8,11.4,15.0,95.9,-0.006,-4.0,-4.0,-4.6,6.3,0.7,1.3,-1.2,-6.5,2000,Jason Kidd,Jason Kidd2000
On − Off,PHO,53%,0.04,5.9,0.2,3.4,1.8,-1.3,-5.6,1.2,11.3,0.03,-0.3,-5.9,-3.4,-2.7,0.3,-1.7,-2.8,6.9,0.01,6.2,6.2,6.7,4.5,-1.6,-4.1,4.1,4.4,2000,Jason Kidd,Jason Kidd2000
On Court,LAL,50,0.413,29.6,71.8,47.3,58.8,7.0,11.3,16.7,89.8,0.472,28.2,70.4,52.7,54.8,11.1,7.6,13.9,106.1,-0.059,1.4,1.4,-5.4,4.0,-4.2,3.7,2.8,-16.3,2000,Travis Knight,Travis Knight2000
Off Court,LAL,1055,0.502,30.6,73.8,51.8,58.4,7.2,9.9,11.6,109.8,0.477,26.2,69.4,48.2,55.5,7.2,5.6,11.4,106.6,0.026,4.4,4.4,3.5,2.9,0.0,4.3,0.2,3.2,2000,Travis Knight,Travis Knight2000
On − Off,LAL,4%,-0.089,-1.0,-2.0,-4.5,0.4,-0.2,1.4,5.1,-20.0,-0.005,2.0,1.0,4.5,-0.7,3.9,2.0,2.5,-0.5,-0.085,-3.0,-3.0,-8.9,1.1,-4.2,-0.6,2.6,-19.5,2000,Travis Knight,Travis Knight2000
On Court,PHI,256,0.459,32.0,75.2,52.4,55.4,5.5,6.3,13.2,105.1,0.496,24.8,68.0,47.6,63.2,8.5,8.2,10.3,112.2,-0.037,7.3,7.3,4.8,-7.8,-3.0,-1.9,2.9,-7.1,2000,Toni KukoÄ,Toni KukoÄ2000
Off Court,PHI,226,0.444,30.2,69.4,49.4,56.3,9.5,8.9,12.4,100.7,0.482,30.6,69.8,50.6,70.4,7.6,9.9,15.8,102.4,-0.039,-0.4,-0.4,-1.3,-14.0,1.9,-1.0,-3.4,-1.7,2000,Toni KukoÄ,Toni KukoÄ2000
On − Off,PHI,53%,0.015,1.8,5.8,3.0,-0.9,-4.0,-2.6,0.8,4.4,0.014,-5.8,-1.8,-3.0,-7.2,0.9,-1.7,-5.5,9.8,0.002,7.7,7.7,6.1,6.2,-4.9,-0.9,6.3,-5.4,2000,Toni KukoÄ,Toni KukoÄ2000
On Court,DET,75,0.431,7.7,76.8,39.7,51.2,5.9,3.1,15.2,83.4,0.536,23.2,92.3,60.3,60.7,11.0,12.1,11.0,112.5,-0.105,-15.5,-15.5,-20.7,-9.6,-5.2,-9.0,4.1,-29.1,2000,Christian Laettner,Christian Laettner2000
Off Court,DET,68,0.439,25.0,77.8,51.9,53.7,8.2,2.4,15.7,92.9,0.486,22.2,75.0,48.1,63.8,9.4,13.4,15.6,95.9,-0.046,2.8,2.8,3.8,-10.2,-1.3,-11.0,0.2,-3.0,2000,Christian Laettner,Christian Laettner2000
On − Off,DET,52%,-0.008,-17.3,-1.0,-12.2,-2.5,-2.3,0.7,-0.5,-9.5,0.05,1.0,17.3,12.2,-3.1,1.6,-1.3,-4.6,16.6,-0.059,-18.3,-18.3,-24.5,0.6,-3.9,2.0,3.9,-26.1,2000,Christian Laettner,Christian Laettner2000
On Court,UTA,105,0.434,25.3,72.7,50.0,56.9,5.6,14.4,14.5,94.3,0.43,27.3,74.7,50.0,60.6,10.9,7.5,11.6,105.1,0.004,-2.0,-2.0,0.0,-3.7,-5.3,6.9,2.9,-10.7,2000,Quincy Lewis,Quincy Lewis2000
Off Court,UTA,373,0.486,26.8,71.9,50.0,74.8,8.6,7.3,15.2,101.6,0.497,28.1,73.2,50.0,60.4,9.1,5.7,13.9,107.3,-0.012,-1.3,-1.3,0.0,14.4,-0.5,1.6,1.3,-5.7,2000,Quincy Lewis,Quincy Lewis2000
On − Off,UTA,22%,-0.052,-1.5,0.8,0.0,-17.9,-3.0,7.1,-0.7,-7.3,-0.067,-0.8,1.5,0.0,0.2,1.8,1.8,-2.3,-2.2,0.016,-0.7,-0.7,0.0,-18.1,-4.8,5.3,1.6,-5.0,2000,Quincy Lewis,Quincy Lewis2000
On Court,SEA,156,0.473,31.4,67.2,48.3,56.3,8.9,5.8,14.0,105.1,0.525,32.8,68.6,51.7,74.8,10.6,7.3,17.1,109.9,-0.052,-1.4,-1.4,-3.4,-18.5,-1.7,-1.5,-3.0,-4.8,2000,Rashard Lewis,Rashard Lewis2000
Off Court,SEA,83,0.496,23.7,79.7,51.3,58.1,9.9,4.5,12.0,106.0,0.473,20.3,76.3,48.7,59.6,6.7,12.6,13.2,99.3,0.024,3.4,3.4,2.7,-1.6,3.3,-8.1,-1.2,6.7,2000,Rashard Lewis,Rashard Lewis2000
On − Off,SEA,65%,-0.023,7.7,-12.5,-3.0,-1.8,-1.0,1.3,2.0,-0.9,0.052,12.5,-7.7,3.0,15.2,3.9,-5.3,3.9,10.6,-0.076,-4.8,-4.8,-6.1,-16.9,-5.0,6.6,-1.8,-11.5,2000,Rashard Lewis,Rashard Lewis2000
On Court,PHO,64,0.311,20.0,69.4,42.3,48.5,7.5,18.0,11.6,66.9,0.429,30.6,80.0,57.7,54.8,8.3,11.5,13.3,96.7,-0.118,-10.6,-10.6,-15.3,-6.3,-0.8,6.5,-1.8,-29.7,2000,Randy Livingston,Randy Livingston2000
Off Court,PHO,366,0.457,32.6,68.8,50.9,64.6,9.1,8.1,14.9,100.3,0.437,31.2,67.4,49.1,53.9,9.1,10.3,13.5,100.0,0.02,1.4,1.4,1.8,10.7,0.0,-2.3,1.4,0.3,2000,Randy Livingston,Randy Livingston2000
On − Off,PHO,15%,-0.146,-12.6,0.6,-8.6,-16.1,-1.6,9.9,-3.3,-33.4,-0.008,-0.6,12.6,8.6,0.9,-0.8,1.2,-0.2,-3.3,-0.138,-12.0,-12.0,-17.1,-17.0,-0.8,8.8,-3.2,-30.0,2000,Randy Livingston,Randy Livingston2000
On Court,PHO,162,0.402,25.0,72.9,47.4,55.0,9.0,8.3,11.7,88.3,0.474,27.1,75.0,52.6,55.5,8.1,8.2,11.4,101.7,-0.072,-2.1,-2.1,-5.2,-0.4,1.0,0.1,0.4,-13.4,2000,Luc Longley,Luc Longley2000
Off Court,PHO,268,0.455,33.9,66.7,50.7,67.2,8.8,10.4,16.0,99.4,0.413,33.3,66.1,49.3,53.0,9.5,12.2,14.7,98.3,0.043,0.5,0.5,1.4,14.2,-0.7,-1.8,1.3,1.1,2000,Luc Longley,Luc Longley2000
On − Off,PHO,38%,-0.053,-8.9,6.2,-3.3,-12.2,0.2,-2.1,-4.3,-11.1,0.061,-6.2,8.9,3.3,2.5,-1.4,-4.0,-3.3,3.4,-0.115,-2.6,-2.6,-6.6,-14.6,1.7,1.9,-0.9,-14.5,2000,Luc Longley,Luc Longley2000
On Court,PHI,292,0.439,31.1,70.9,50.6,56.9,8.2,8.8,13.2,100.9,0.482,29.1,68.9,49.4,69.7,7.9,11.1,14.3,103.5,-0.044,2.0,2.0,1.2,-12.8,0.3,-2.3,-1.1,-2.6,2000,George Lynch,George Lynch2000
Off Court,PHI,190,0.471,31.3,75.0,51.5,54.5,6.0,5.5,12.2,106.3,0.502,25.0,68.8,48.5,61.8,8.4,5.9,10.6,114.1,-0.031,6.3,6.3,3.0,-7.3,-2.4,-0.4,1.6,-7.8,2000,George Lynch,George Lynch2000
On − Off,PHI,61%,-0.032,-0.2,-4.1,-0.9,2.4,2.2,3.3,1.0,-5.4,-0.02,4.1,0.1,0.9,7.9,-0.5,5.2,3.7,-10.6,-0.013,-4.3,-4.3,-1.8,-5.5,2.7,-1.9,-2.7,5.2,2000,George Lynch,George Lynch2000
On Court,PHI,23,0.419,40.9,73.9,57.8,50.0,4.3,0.0,6.0,118.0,0.536,26.1,59.1,42.2,66.7,2.0,11.1,6.5,123.9,-0.117,14.8,14.8,15.6,-16.7,2.3,-11.1,-0.5,-5.9,2000,Todd MacCulloch,Todd MacCulloch2000
Off Court,PHI,459,0.454,30.7,72.3,50.6,56.2,7.5,8.0,13.2,102.2,0.487,27.7,69.3,49.4,66.6,8.4,8.9,13.2,106.8,-0.033,3.0,3.0,1.1,-10.4,-1.0,-0.9,0.0,-4.6,2000,Todd MacCulloch,Todd MacCulloch2000
On − Off,PHI,5%,-0.035,10.2,1.6,7.2,-6.2,-3.2,-8.0,-7.2,15.8,0.049,-1.6,-10.2,-7.2,0.1,-6.4,2.2,-6.7,17.1,-0.084,11.8,11.8,14.5,-6.3,3.3,-10.2,-0.5,-1.3,2000,Todd MacCulloch,Todd MacCulloch2000
On Court,MIA,367,0.451,26.5,80.1,52.4,64.4,8.1,9.1,12.3,98.8,0.459,19.9,73.5,47.6,47.5,7.4,5.1,11.9,98.9,-0.009,6.7,6.7,4.8,17.0,0.7,4.0,0.4,-0.1,2000,Dan Majerle,Dan Majerle2000
Off Court,MIA,115,0.453,22.6,82.9,56.1,52.9,9.2,6.6,15.4,93.3,0.333,17.1,77.4,43.9,52.0,9.2,7.3,15.0,77.7,0.119,5.5,5.5,12.2,0.9,0.0,-0.7,0.3,15.7,2000,Dan Majerle,Dan Majerle2000
On − Off,MIA,76%,-0.002,3.9,-2.8,-3.7,11.5,-1.1,2.5,-3.1,5.5,0.126,2.8,-3.9,3.7,-4.5,-1.8,-2.2,-3.1,21.2,-0.128,1.2,1.2,-7.4,16.1,0.7,4.7,0.1,-15.8,2000,Dan Majerle,Dan Majerle2000
On Court,UTA,384,0.488,27.5,69.5,49.7,73.2,8.2,8.1,14.8,103.7,0.485,30.5,72.5,50.3,60.4,8.5,5.8,13.6,107.4,0.003,-3.1,-3.1,-0.6,12.8,-0.4,2.4,1.2,-3.8,2000,Karl Malone,Karl Malone2000
Off Court,UTA,93,0.423,23.2,82.4,51.1,62.7,6.9,12.2,16.1,85.6,0.472,17.6,76.8,48.9,60.7,13.3,7.4,12.6,104.0,-0.049,5.5,5.5,2.2,2.1,-6.5,4.7,3.5,-18.4,2000,Karl Malone,Karl Malone2000
On − Off,UTA,80%,0.065,4.3,-12.9,-1.4,10.5,1.3,-4.1,-1.3,18.1,0.013,12.9,-4.3,1.4,-0.3,-4.8,-1.6,1.0,3.4,0.052,-8.6,-8.6,-2.8,10.7,6.1,-2.3,-2.3,14.6,2000,Karl Malone,Karl Malone2000
On Court,MIL,4,0.0,14.3,75.0,36.4,,0.0,0.0,33.3,0.0,0.643,25.0,85.7,63.6,25.0,22.2,0.0,11.1,133.3,-0.643,-10.7,-10.7,-27.3,,-22.2,0.0,22.2,-133.3,2000,Danny Manning,Danny Manning2000
Off Court,MIL,234,0.486,29.0,70.3,51.0,54.5,7.4,8.7,10.2,108.4,0.443,29.7,71.0,49.0,54.8,4.3,4.8,10.5,102.7,0.044,-0.7,-0.7,1.9,-0.3,3.1,3.9,-0.4,5.7,2000,Danny Manning,Danny Manning2000
On − Off,MIL,2%,-0.486,-14.7,4.7,-14.6,-54.5,-7.4,-8.7,23.1,-108.4,0.2,-4.7,14.7,14.6,-29.8,17.9,-4.8,0.6,30.6,-0.687,-10.0,-10.0,-29.2,0.3,-25.3,-3.9,22.6,-139.0,2000,Danny Manning,Danny Manning2000
On Court,PHO,280,0.408,28.9,71.7,49.5,64.2,8.9,11.1,13.9,89.3,0.444,28.3,71.1,50.5,53.6,8.6,9.9,12.5,99.6,-0.036,0.6,0.6,-0.9,10.6,0.3,1.2,1.4,-10.3,2000,Shawn Marion,Shawn Marion2000
Off Court,PHO,150,0.488,33.6,63.6,49.3,60.4,8.7,6.6,15.5,106.5,0.42,36.4,66.4,50.7,54.7,9.6,12.0,15.4,99.3,0.068,-2.8,-2.8,-1.5,5.6,-0.9,-5.4,0.1,7.2,2000,Shawn Marion,Shawn Marion2000
On − Off,PHO,65%,-0.08,-4.7,8.1,0.2,3.8,0.2,4.5,-1.6,-17.2,0.024,-8.1,4.7,-0.2,-1.1,-1.0,-2.1,-2.9,0.3,-0.104,3.4,3.4,0.6,5.0,1.2,6.6,1.3,-17.5,2000,Shawn Marion,Shawn Marion2000
On Court,SAC,20,0.431,25.0,86.7,54.8,58.3,12.2,0.0,15.0,100.0,0.603,13.3,75.0,45.2,63.2,7.5,4.3,17.1,112.2,-0.172,11.7,11.7,9.7,-4.8,4.7,-4.3,-2.1,-12.2,2000,Darrick Martin,Darrick Martin2000
