player_name,Offense,Defense,Total,OEFG,OTOV,OREB,OFTR,DEFG,DTOV,DREB,DFTR,TEFG,TTOV,TREB,TFTR,Offense_Rank,Offense_Perc,Defense_Rank,Defense_Perc,Total_Rank,Total_Perc,OEFG_Rank,OEFG_Perc,OTOV_Rank,OTOV_Perc,OREB_Rank,OREB_Perc,OFTR_Rank,OFTR_Perc,DEFG_Rank,DEFG_Perc,DTOV_Rank,DTOV_Perc,DREB_Rank,DREB_Perc,DFTR_Rank,DFTR_Perc,TEFG_Rank,TEFG_Perc,TTOV_Rank,TTOV_Perc,TREB_Rank,TREB_Perc,TFTR_Rank,TFTR_Perc,nba_id
Okaro White,-0.9,-0.6,-1.5,0.45,0.56,0.94,0.5,0.38,0.2,-0.21,-0.31,0.83,0.75,0.73,0.19,687,73.4,884,65.7,767,70.6,487,81.5,1952,26.0,603,77.2,921,65.0,508,80.6,1974,25.1,1121,57.3,979,62.8,417,84.2,611,76.8,758,71.3,1135,57.0,1627855
Brian Evans,-3.7,-0.5,-4.2,-0.73,-0.02,-0.06,-0.82,-0.31,0.36,0.78,-1.3,-1.04,0.34,0.72,-2.12,1656,36.7,841,67.5,1426,45.7,2352,10.9,1306,50.4,1282,51.2,2018,23.6,2020,23.4,2193,16.8,2191,16.9,251,90.5,2351,11.0,927,64.8,762,71.2,2425,8.2,967
Marko Guduric,-4.2,-2.0,-6.2,0.04,-1.46,0.75,-1.06,-0.33,0.14,-0.03,-0.21,-0.29,-1.31,0.72,-1.28,1857,29.2,1719,33.3,1896,27.9,946,63.8,243,90.9,686,74.0,2122,19.7,2049,22.3,1838,30.1,1405,46.6,1123,57.3,1679,36.2,2265,14.3,762,71.2,2174,17.7,1629741
Dontae' Jones,-4.4,-2.1,-6.5,-0.16,-0.1,0.86,-2.29,-0.08,0.05,-0.15,-0.24,-0.23,-0.05,0.71,-2.52,1931,26.1,1813,29.7,1978,24.6,1535,41.5,1195,54.6,628,76.0,2458,7.0,1530,41.6,1569,39.8,1198,54.3,1086,58.8,1589,39.7,1356,48.6,764,71.1,2496,5.6,963
Cole Anthony,0.6,-1.7,-1.1,-0.45,1.0,1.42,1.45,-0.08,-0.61,-0.71,-0.64,-0.52,0.4,0.71,0.81,290,88.7,1498,42.1,676,74.0,2058,21.9,2307,12.6,398,84.9,403,84.7,1530,41.6,184,93.0,647,75.4,636,75.8,1947,26.1,872,67.0,764,71.1,720,72.8,1630175
Saddiq Bey,0.9,-2.7,-1.8,-0.3,0.79,1.61,2.09,-1.24,-0.17,-0.9,-0.72,-1.55,0.62,0.71,1.37,253,90.3,2440,7.0,836,68.2,1809,31.2,2157,18.3,339,87.2,203,92.3,2592,1.9,750,71.2,508,80.6,558,78.8,2538,4.0,700,73.5,764,71.1,447,83.1,1630180
Dirk Nowitzki,5.8,1.3,7.1,2.62,1.21,-1.79,0.54,0.3,-0.37,2.49,2.5,2.92,0.83,0.7,3.04,9,99.7,210,91.7,12,99.6,10,99.7,2412,8.8,2421,8.3,889,66.2,585,77.7,426,83.8,2556,3.2,2529,4.4,38,98.6,554,78.9,767,70.9,98,96.3,1717
Daishen Nix,-2.2,-1.0,-3.2,-0.43,-0.73,0.34,-2.31,-0.86,0.49,0.35,0.54,-1.29,-0.24,0.7,-1.77,1137,56.3,1082,58.2,1188,54.6,2028,23.1,627,76.2,932,64.6,2466,6.7,2486,5.8,2320,12.2,1908,27.7,2116,19.9,2461,6.8,1576,40.3,767,70.9,2332,11.7,1630227
Jeff Foote,-4.4,-2.1,-6.5,0.0,-0.0,0.47,1.07,-0.01,0.07,0.22,-0.17,-0.01,0.07,0.7,0.9,1931,26.1,1813,29.7,1978,24.6,1058,59.5,1337,49.3,836,68.2,572,78.3,1278,50.8,1650,37.0,1776,32.6,1177,55.3,1150,56.0,1221,53.6,767,70.9,659,75.0,202880
Makhtar N'diaye,-4.4,-2.5,-6.9,0.02,0.35,0.64,-0.39,-0.13,-0.02,0.06,0.03,-0.11,0.33,0.7,-0.36,1931,26.1,2289,11.8,2129,18.7,997,61.9,1759,33.4,739,71.9,1745,33.9,1666,36.5,1232,52.6,1560,40.6,1631,38.0,1369,47.9,937,64.5,767,70.9,1623,38.5,1823
Nate Driggers,-5.9,-2.6,-8.5,-0.69,-1.13,0.96,-0.83,-0.25,0.03,-0.27,0.05,-0.94,-1.1,0.7,-0.77,2582,2.2,2381,9.0,2610,1.3,2316,12.2,390,85.2,599,77.3,2021,23.4,1926,27.0,1486,43.2,1052,60.0,1669,36.5,2290,13.3,2180,17.4,767,70.9,1918,27.3,1041
Alex Poythress,-3.4,-2.6,-6.0,-0.36,-0.2,1.37,0.04,-0.81,0.09,-0.67,-0.54,-1.16,-0.1,0.7,-0.5,1551,40.8,2381,9.0,1834,30.2,1914,27.1,1088,58.7,422,84.0,1335,49.4,2468,6.6,1714,34.9,670,74.5,730,72.2,2408,8.8,1431,45.7,767,70.9,1727,34.5,1627816
Stanley Johnson,-2.3,-0.3,-2.6,-0.47,-0.35,0.22,0.72,-0.07,0.02,0.47,-0.04,-0.55,-0.33,0.69,0.68,1179,54.8,736,71.1,1038,60.4,2087,20.9,935,64.5,1025,61.1,773,70.7,1502,42.7,1435,44.8,2011,23.8,1430,45.3,1982,24.8,1660,37.1,773,70.7,794,69.9,1626169
Kosta Perovic,-5.1,-1.9,-7.0,-0.24,0.15,0.4,0.3,0.15,-0.07,0.3,0.09,-0.09,0.07,0.69,0.38,2355,10.3,1634,36.7,2176,16.7,1701,35.3,1544,41.4,897,65.9,1079,59.1,809,69.1,1023,60.6,1853,29.6,1737,34.1,1326,49.5,1221,53.6,773,70.7,989,62.5,200785
Vincent Hunter,-4.6,-2.3,-6.9,-0.05,0.06,0.65,-0.24,-0.01,0.03,0.04,0.01,-0.07,0.09,0.69,-0.23,2018,22.4,2029,21.1,2129,18.7,1221,53.1,1413,46.3,733,72.2,1609,39.0,1278,50.8,1486,43.2,1524,42.0,1583,39.8,1287,51.0,1194,54.7,773,70.7,1530,42.1,1626205
Keyontae Johnson,-5.1,-2.4,-7.5,-0.05,-1.14,-0.16,-0.32,-0.08,-0.08,0.84,0.26,-0.12,-1.23,0.68,-0.06,2355,10.3,2152,16.1,2440,7.1,1221,53.1,385,85.4,1381,47.5,1675,36.5,1530,41.6,995,61.9,2219,15.9,1927,27.1,1387,47.2,2225,15.8,776,70.6,1369,48.0,1641749
Tyler Cook,-1.9,-2.4,-4.3,0.39,-0.29,0.17,0.5,-0.47,-0.4,0.51,0.33,-0.07,-0.69,0.68,0.83,1031,60.2,2152,16.1,1448,44.8,533,79.8,983,62.7,1070,59.3,921,65.0,2222,15.7,390,85.0,2045,22.4,1985,24.8,1287,51.0,1949,26.2,776,70.6,702,73.3,1629076
Shareef Abdur-Rahim,-0.8,-1.1,-1.9,0.27,-0.59,0.18,1.09,-0.65,-0.44,0.5,1.2,-0.38,-1.03,0.68,2.29,656,74.7,1135,56.2,851,67.4,632,75.8,745,71.7,1060,59.7,565,78.6,2370,10.2,331,87.2,2036,22.8,2330,11.8,1792,32.0,2154,18.5,776,70.6,197,92.6,949
John Stockton,7.4,2.2,9.6,2.53,1.54,-0.88,-0.4,0.19,1.56,1.54,0.45,2.72,3.1,0.67,0.05,1,100.0,89,96.6,2,100.0,14,99.5,2546,3.8,1982,24.8,1751,33.6,744,71.6,2634,0.5,2418,8.4,2065,21.9,47,98.3,9,99.7,779,70.4,1271,51.8,304
Dean Garrett,-3.1,-2.2,-5.3,-0.3,-0.22,-0.48,-6.07,-0.86,-0.57,1.15,2.71,-1.16,-0.79,0.67,-3.36,1456,44.3,1910,25.6,1667,36.7,1809,31.2,1064,59.5,1690,35.8,2641,0.1,2486,5.8,211,91.9,2324,12.0,2549,3.6,2408,8.8,2016,23.8,779,70.4,2591,2.0,1051
Larry Sanders,-5.1,2.7,-2.4,-1.01,-1.39,0.2,-3.17,2.0,-0.03,0.47,1.35,0.99,-1.42,0.67,-1.81,2355,10.3,52,98.0,994,62.1,2529,4.3,265,89.9,1040,60.5,2570,2.8,15,99.5,1198,54.1,2011,23.8,2374,10.2,355,86.6,2321,12.2,779,70.4,2350,11.1,202336
Ricky Ledo,-3.7,-2.3,-6.0,-0.26,-0.45,0.79,0.62,-0.18,-0.15,-0.12,0.13,-0.43,-0.6,0.67,0.75,1656,36.7,2029,21.1,1834,30.2,1743,33.9,847,67.8,666,74.7,830,68.5,1792,31.8,799,69.3,1250,52.4,1787,32.2,1851,29.8,1897,28.2,779,70.4,760,71.2,203495
Allan Ray,-2.6,-0.8,-3.4,-0.47,0.1,0.79,-0.68,-0.29,0.68,-0.12,-0.52,-0.76,0.78,0.67,-1.2,1277,51.2,976,62.1,1237,52.9,2087,20.9,1472,44.2,666,74.7,1931,26.9,1987,24.5,2455,7.1,1250,52.4,752,71.4,2161,18.1,584,77.7,779,70.4,2138,19.0,200810
Jordan Mickey,-3.5,-2.5,-6.0,-0.11,-1.39,1.1,0.17,-0.5,-0.21,-0.43,0.66,-0.61,-1.61,0.67,0.83,1587,39.5,2289,11.8,1834,30.2,1414,46.2,265,89.9,516,80.5,1185,55.0,2256,14.5,666,74.5,868,66.8,2169,17.9,2041,22.7,2396,9.4,779,70.4,702,73.3,1626175
Paris Bass,-4.8,-2.2,-7.0,-0.03,-0.39,0.73,0.07,0.03,0.04,-0.07,-0.08,0.0,-0.35,0.66,-0.01,2157,17.2,1910,25.6,2176,16.7,1154,55.8,896,66.0,696,73.6,1298,50.6,1123,56.9,1524,41.6,1332,49.2,1334,49.1,1124,57.0,1684,36.3,785,70.3,1322,49.9,1628238
Thanasis Antetokounmpo,-3.3,-0.8,-4.1,0.28,-1.71,1.86,0.38,-0.05,0.36,-1.2,-0.91,0.23,-1.35,0.66,-0.53,1517,42.1,976,62.1,1402,46.6,624,76.3,152,94.2,282,89.3,1017,61.3,1442,44.9,2193,16.8,336,87.2,431,83.6,805,69.4,2278,13.8,785,70.3,1753,33.5,203648
Jabari Walker,-0.8,-1.3,-2.1,-0.84,-0.96,2.54,0.72,-0.41,-0.04,-1.88,-0.89,-1.24,-1.0,0.66,-0.17,656,74.7,1245,51.8,907,65.1,2441,7.5,479,81.9,157,94.1,773,70.7,2148,18.4,1147,55.7,94,96.4,451,82.9,2449,7.3,2142,19.0,785,70.3,1474,44.0,1631133
Robert Covington,0.1,2.8,2.9,0.77,0.14,-0.31,0.04,0.91,1.42,0.96,-0.1,1.67,1.55,0.65,-0.06,412,84.0,47,98.2,100,96.0,304,88.5,1530,41.9,1522,42.2,1335,49.4,177,93.3,2626,0.7,2273,13.9,1299,50.6,158,94.0,178,93.3,788,70.1,1369,48.0,203496
Dewan Hernandez,-4.0,-2.2,-6.2,0.23,-0.05,0.45,0.13,0.09,-0.02,0.2,-0.3,0.32,-0.08,0.65,-0.17,1769,32.3,1910,25.6,1896,27.9,683,74.1,1265,52.0,853,67.6,1234,53.2,948,63.7,1232,52.6,1754,33.4,992,62.1,725,72.5,1396,47.0,788,70.1,1474,44.0,1629608
Derrick Byars,-4.9,-2.5,-7.4,-0.22,0.39,0.47,-0.35,-0.11,-0.09,0.18,0.09,-0.33,0.3,0.65,-0.26,2227,14.6,2289,11.8,2391,8.8,1659,36.8,1795,32.0,836,68.2,1707,35.3,1611,38.5,969,62.9,1720,34.5,1737,34.1,1737,34.1,955,63.7,788,70.1,1549,41.3,201182
Evan Mobley,-1.6,2.9,1.3,0.02,0.07,1.0,1.2,1.49,0.65,-0.35,0.9,1.51,0.72,0.65,2.1,933,64.1,41,98.4,236,90.9,997,61.9,1429,45.8,573,78.2,506,80.8,54,97.9,2431,7.9,962,63.4,2260,14.5,190,92.8,628,76.2,788,70.1,236,91.1,1630596
Sam Dekker,1.0,-1.3,-0.3,0.89,0.44,1.91,-1.89,-0.25,0.31,-1.26,0.83,0.63,0.75,0.65,-1.06,234,90.9,1245,51.8,490,81.2,252,90.4,1851,29.8,271,89.7,2397,9.3,1926,27.0,2135,18.9,304,88.4,2236,15.4,536,79.7,611,76.8,788,70.1,2085,21.0,1626155
Willie Warren,-3.4,-1.7,-5.1,0.17,-0.2,-0.14,-0.05,-0.1,0.1,0.78,-0.48,0.07,-0.09,0.64,-0.53,1551,40.8,1498,42.1,1613,38.5,745,71.7,1088,58.7,1362,48.3,1398,46.8,1581,39.7,1731,34.0,2191,16.9,791,69.9,987,62.2,1410,46.4,793,69.9,1753,33.5,202378
Mangok Mathiang,-4.7,-2.1,-6.8,-0.01,-0.39,0.39,-0.28,0.1,-0.01,0.25,-0.22,0.09,-0.4,0.64,-0.5,2094,19.7,1813,29.7,2078,20.6,1084,58.4,896,66.0,904,65.7,1640,37.9,912,64.9,1279,50.4,1813,31.2,1109,57.8,954,63.6,1719,34.8,793,69.9,1727,34.5,1628493
Marcus Derrickson,-4.7,-2.1,-6.8,-0.04,0.34,0.41,-1.33,0.17,-0.08,0.23,-0.03,0.13,0.26,0.64,-1.36,2094,19.7,1813,29.7,2078,20.6,1185,54.5,1746,33.8,886,66.3,2231,15.6,777,70.4,995,61.9,1786,32.2,1464,44.0,908,65.6,997,62.2,793,69.9,2213,16.2,1629094
Mamadi Diakite,-4.5,0.2,-4.3,-0.35,-1.19,0.64,-0.91,0.55,0.56,0.0,-0.4,0.2,-0.62,0.64,-1.31,1981,24.5,516,79.8,1448,44.8,1895,28.0,358,86.4,739,71.9,2061,22.0,372,85.7,2372,10.2,1445,45.1,865,67.1,841,68.0,1912,27.7,793,69.9,2188,17.1,1629603
Kelly Olynyk,1.5,-0.3,1.2,1.74,-0.61,0.75,-0.51,0.1,0.39,-0.11,0.44,1.83,-0.22,0.64,-0.07,168,93.5,736,71.1,248,90.4,57,97.8,723,72.5,686,74.0,1850,30.0,912,64.9,2233,15.4,1264,51.8,2058,22.1,132,95.0,1562,40.8,793,69.9,1381,47.6,203482
Hilton Armstrong,-5.2,0.2,-5.0,-0.54,-2.51,0.2,-1.59,-0.17,0.68,0.43,1.27,-0.71,-1.82,0.63,-0.32,2397,8.3,516,79.8,1591,39.5,2169,17.7,22,99.2,1040,60.5,2312,12.5,1763,32.8,2455,7.1,1985,24.7,2351,11.0,2119,19.7,2460,7.0,798,69.7,1591,39.7,200756
Treveon Graham,-1.4,-1.4,-2.8,-0.92,1.15,0.26,0.29,-0.09,-0.18,0.37,0.23,-1.01,0.97,0.63,0.51,869,66.5,1309,49.3,1081,58.7,2480,6.1,2380,10.0,996,62.1,1086,58.9,1561,40.6,732,72.0,1925,26.9,1892,28.2,2332,11.7,463,82.4,798,69.7,896,66.0,1626203
Yuta Tabuse,-4.7,-2.1,-6.8,-0.02,-0.24,0.52,0.36,0.05,0.06,0.11,-0.0,0.03,-0.18,0.63,0.36,2094,19.7,1813,29.7,2078,20.6,1120,57.0,1039,60.6,807,69.4,1038,60.7,1056,59.6,1618,38.3,1634,37.9,1549,40.8,1068,59.2,1525,42.3,798,69.7,1003,61.8,2657
Cody Martin,0.0,-0.0,0.0,0.65,0.66,0.74,1.29,-0.45,1.12,-0.11,0.78,0.2,1.78,0.63,2.06,440,83.0,593,76.8,432,83.4,371,85.9,2059,22.1,690,73.8,465,82.4,2201,16.5,2582,2.4,1264,51.8,2217,16.1,841,68.0,123,95.3,798,69.7,246,90.6,1628998
London Perrantes,-4.2,-2.7,-6.9,-0.02,-0.11,0.76,0.89,-0.35,0.06,-0.13,-0.12,-0.37,-0.05,0.63,0.78,1857,29.2,2440,7.0,2129,18.7,1120,57.0,1183,55.1,683,74.1,664,74.7,2070,21.5,1618,38.3,1233,53.0,1271,51.7,1781,32.5,1356,48.6,798,69.7,735,72.0,1628506
Omari Spellman,-2.4,-1.9,-4.3,-1.21,-0.83,1.84,0.75,-0.93,-0.03,-1.21,0.98,-2.14,-0.86,0.63,1.73,1214,53.6,1634,36.7,1448,44.8,2588,2.0,555,79.0,286,89.2,752,71.5,2509,5.0,1198,54.1,333,87.4,2274,13.9,2612,1.2,2064,21.9,798,69.7,321,87.9,1629016
Draymond Green,1.5,5.3,6.8,2.22,-0.15,-0.64,1.17,2.42,1.0,1.25,1.22,4.64,0.85,0.62,2.39,168,93.5,3,99.9,15,99.5,21,99.2,1144,56.7,1823,30.8,522,80.2,9,99.7,2556,3.3,2350,10.9,2339,11.5,7,99.8,544,79.4,804,69.5,180,93.2,203110
Keith Benson,-4.6,-2.2,-6.8,0.02,0.28,0.43,-0.24,0.07,-0.06,0.18,0.06,0.09,0.22,0.62,-0.18,2018,22.4,1910,25.6,2078,20.6,997,61.9,1689,36.0,870,66.9,1609,39.0,996,61.9,1066,59.1,1720,34.5,1690,35.7,954,63.6,1041,60.4,804,69.5,1487,43.6,202728
Gary Clark,-1.4,-1.3,-2.7,-0.65,-0.23,1.65,1.03,-0.27,-0.24,-1.02,0.15,-0.93,-0.47,0.62,1.18,869,66.5,1245,51.8,1063,59.5,2274,13.8,1050,60.1,323,87.7,598,77.3,1955,25.8,615,76.4,433,83.6,1820,30.9,2282,13.6,1787,32.2,804,69.5,530,79.9,1629109
Thomas Bryant,-1.0,-2.4,-3.4,0.31,-0.64,-1.13,-2.24,-1.32,-0.81,1.74,2.62,-1.01,-1.45,0.61,0.38,722,71.9,2152,16.1,1237,52.9,594,77.3,700,73.4,2133,19.1,2452,7.2,2602,1.5,102,96.1,2457,7.0,2539,4.0,2332,11.7,2334,11.8,807,69.4,989,62.5,1628418
Eric Montross,-5.4,-1.5,-6.9,-0.36,-2.1,-0.38,-5.33,-0.5,-0.42,0.99,1.97,-0.86,-2.51,0.61,-3.36,2485,5.7,1379,46.9,2129,18.7,1914,27.1,68,97.5,1581,40.0,2639,0.2,2256,14.5,363,86.0,2280,13.7,2468,6.6,2235,15.3,2578,2.6,807,69.4,2591,2.0,376
Marcus Paige,-4.0,-2.3,-6.3,0.04,0.81,0.27,-0.04,-0.0,-0.02,0.35,-0.3,0.03,0.79,0.61,-0.34,1769,32.3,2029,21.1,1924,26.8,946,63.8,2173,17.8,985,62.5,1394,47.2,1227,52.7,1232,52.6,1908,27.7,992,62.1,1068,59.2,576,78.1,807,69.4,1609,39.0,1627779
Jared Reiner,-4.3,-3.0,-7.3,-0.08,-1.79,0.83,-2.12,-0.44,-0.35,-0.23,-0.33,-0.51,-2.15,0.61,-2.45,1894,27.8,2547,3.6,2329,10.9,1317,49.5,132,95.0,650,75.3,2430,8.1,2187,17.0,442,83.1,1095,58.3,951,63.8,1935,26.6,2528,4.4,807,69.4,2485,6.0,2876
Sundiata Gaines,-2.2,-0.8,-3.0,-0.15,0.14,1.17,2.22,-0.14,0.3,-0.56,-1.0,-0.29,0.44,0.61,1.21,1137,56.3,976,62.1,1129,56.8,1499,42.7,1530,41.9,484,81.6,179,93.2,1695,35.5,2129,19.5,762,71.1,390,85.2,1679,36.2,838,68.2,807,69.4,516,80.4,202178
Marquis Daniels,-1.7,0.9,-0.8,-0.21,0.55,1.41,0.46,0.45,0.94,-0.8,-0.9,0.24,1.5,0.61,-0.44,972,62.8,304,88.0,587,77.3,1639,37.7,1945,26.4,402,84.8,947,64.0,439,83.2,2538,4.0,576,78.0,439,83.2,790,69.9,198,92.5,807,69.4,1682,36.2,2605
Mario West,-2.3,-0.7,-3.0,-0.27,0.91,2.83,2.57,-0.01,0.33,-2.22,-2.08,-0.28,1.24,0.61,0.49,1179,54.8,934,64.0,1129,56.8,1755,33.4,2250,14.9,132,95.0,120,95.5,1278,50.8,2167,18.0,49,98.2,59,97.7,1662,36.9,311,88.2,807,69.4,911,65.4,201238
Brian Cardinal,1.1,1.1,2.2,0.76,0.23,-0.37,1.84,0.22,0.36,0.97,-1.73,0.98,0.59,0.6,0.11,217,91.5,258,89.9,156,94.0,309,88.3,1638,37.8,1572,40.3,268,89.9,690,73.6,2193,16.8,2276,13.8,121,95.5,356,86.5,715,72.9,814,69.1,1210,53.9,2073
Shawn Marion,1.0,2.0,3.0,1.22,0.1,-0.09,-1.57,0.67,0.57,0.69,2.32,1.89,0.68,0.6,0.76,234,90.9,106,95.8,95,96.4,148,94.3,1472,44.2,1313,50.0,2302,12.8,299,88.6,2381,9.9,2139,19.0,2507,5.2,119,95.5,662,74.9,814,69.1,755,71.4,1890
Deng Adel,-4.6,-2.0,-6.6,-0.28,-0.01,0.15,-0.6,-0.09,-0.12,0.45,0.36,-0.37,-0.12,0.6,-0.24,2018,22.4,1719,33.3,2013,23.4,1768,32.7,1322,49.8,1088,58.7,1893,28.4,1561,40.6,871,66.6,2000,24.1,2008,23.9,1781,32.5,1460,44.7,814,69.1,1535,41.8,1629061
Michael Beasley,-0.6,-1.5,-2.1,0.35,-0.34,0.3,-1.28,-0.32,-0.17,0.3,-0.19,0.04,-0.51,0.6,-1.48,597,76.9,1379,46.9,907,65.1,558,78.8,945,64.1,963,63.3,2211,16.4,2033,22.8,750,71.2,1853,29.6,1156,56.1,1045,60.1,1824,30.9,814,69.1,2254,14.7,201563
Maurice Baker,-4.8,-2.0,-6.8,-0.01,-0.22,0.35,-0.27,0.05,-0.02,0.24,-0.02,0.04,-0.24,0.6,-0.28,2157,17.2,1719,33.3,2078,20.6,1084,58.4,1064,59.5,924,64.9,1635,38.1,1056,59.6,1232,52.6,1799,31.6,1497,42.8,1045,60.1,1576,40.3,814,69.1,1563,40.7,2486
Paul George,2.8,3.7,6.5,1.89,0.53,0.38,2.47,1.51,1.25,0.22,0.33,3.4,1.78,0.6,2.8,67,97.4,22,99.2,17,99.4,43,98.4,1932,26.9,911,65.5,132,95.0,51,98.1,2606,1.5,1776,32.6,1985,24.8,19,99.3,123,95.3,814,69.1,115,95.7,202331
Matt Fish,-5.0,-2.3,-7.3,-0.03,-0.27,0.45,-0.09,0.1,-0.06,0.15,-0.09,0.06,-0.33,0.6,-0.18,2298,12.1,2029,21.1,2329,10.9,1154,55.8,1006,61.8,853,67.6,1444,45.2,912,64.9,1066,59.1,1682,36.2,1317,49.9,1013,61.4,1660,37.1,814,69.1,1487,43.6,900
Jaylen Morris,-5.4,-2.0,-7.4,-0.3,-1.07,0.45,-0.47,0.13,0.01,0.15,-0.23,-0.17,-1.06,0.6,-0.7,2485,5.7,1719,33.3,2391,8.8,1809,31.2,417,84.2,853,67.6,1812,31.2,848,67.6,1400,46.5,1682,36.2,1095,58.4,1486,43.4,2162,18.2,814,69.1,1880,28.8,1628537
Lari Ketner,-6.2,-2.7,-8.9,-0.58,-1.26,0.75,0.58,-0.23,-0.23,-0.15,-0.66,-0.81,-1.49,0.6,-0.09,2613,1.2,2440,7.0,2634,0.4,2207,16.3,328,87.6,686,74.0,859,67.4,1885,28.3,635,75.8,1198,54.3,615,76.5,2199,16.7,2348,11.2,814,69.1,1403,46.8,1930
Justise Winslow,-1.8,2.9,1.1,-0.3,0.41,-0.52,1.5,1.49,0.34,1.11,-0.14,1.19,0.76,0.59,1.37,999,61.7,41,98.4,263,89.8,1809,31.2,1814,31.2,1726,34.5,384,85.4,54,97.9,2176,17.6,2315,12.3,1236,53.0,279,89.4,607,77.0,823,68.8,447,83.1,1626159
Travis Knight,-3.3,0.4,-2.9,-1.0,-1.29,0.12,-3.86,0.14,0.55,0.46,-1.9,-0.85,-0.74,0.59,-5.76,1517,42.1,447,82.4,1108,57.8,2524,4.5,314,88.0,1112,57.8,2614,1.1,826,68.4,2358,10.6,2010,23.9,91,96.5,2225,15.7,1994,24.5,823,68.8,2643,0.0,969
Jarrett Culver,-2.2,-0.8,-3.0,-1.02,0.86,1.01,1.38,-0.41,0.12,-0.43,0.03,-1.43,0.99,0.59,1.41,1137,56.3,976,62.1,1129,56.8,2533,4.2,2213,16.1,564,78.5,425,83.8,2148,18.4,1797,31.6,868,66.8,1631,38.0,2511,5.0,451,82.9,823,68.8,431,83.7,1629633
Eric Moreland,-4.6,0.6,-4.0,-0.3,-0.6,1.25,-2.83,0.45,0.83,-0.66,0.92,0.15,0.23,0.59,-1.91,2018,22.4,384,84.9,1373,47.6,1809,31.2,735,72.1,453,82.8,2539,3.9,439,83.2,2516,4.9,678,74.2,2265,14.3,883,66.4,1031,60.9,823,68.8,2378,10.0,203961
Cole Swider,-4.4,-2.1,-6.5,-0.04,-0.14,0.08,-0.44,-0.08,-0.07,0.5,0.16,-0.12,-0.21,0.58,-0.28,1931,26.1,1813,29.7,1978,24.6,1185,54.5,1152,56.3,1141,56.6,1785,32.3,1530,41.6,1023,60.6,2036,22.8,1835,30.5,1387,47.2,1548,41.3,828,68.6,1563,40.7,1631306
Carrick Felix,-4.2,-2.3,-6.5,0.16,-0.46,0.22,0.18,0.01,-0.05,0.36,-0.27,0.17,-0.51,0.58,-0.08,1857,29.2,2029,21.1,1978,24.6,752,71.3,840,68.2,1025,61.1,1179,55.3,1189,54.4,1098,57.6,1915,27.3,1036,60.6,866,67.1,1824,30.9,828,68.6,1392,47.2,203467
Xavier Cooks,-2.7,-1.7,-4.4,0.19,0.48,0.46,1.1,0.04,-0.01,0.12,-0.04,0.24,0.46,0.58,1.06,1310,49.8,1498,42.1,1478,43.9,715,72.7,1888,28.5,846,67.9,559,78.8,1084,58.3,1279,50.4,1646,37.4,1430,45.3,790,69.9,818,68.9,828,68.6,580,78.1,1641645
Melvin Sanders,-4.9,-1.9,-6.8,-0.04,-0.93,0.99,-0.26,0.02,0.2,-0.41,-0.4,-0.02,-0.73,0.58,-0.66,2227,14.6,1634,36.7,2078,20.6,1185,54.5,491,81.4,583,77.8,1621,38.5,1157,55.7,1974,25.1,899,65.8,865,67.1,1181,54.8,1986,24.8,828,68.6,1849,30.0,2684
Eric Leckner,-5.1,-2.1,-7.2,-0.17,-0.04,0.17,-0.88,0.11,-0.29,0.39,-0.26,-0.07,-0.33,0.57,-1.14,2355,10.3,1813,29.7,2282,12.9,1558,40.8,1277,51.5,1070,59.3,2047,22.6,890,66.0,533,79.6,1949,25.9,1049,60.0,1287,51.0,1660,37.1,832,68.4,2116,19.9,287
Stacey King,-5.8,-2.2,-8.0,-0.28,-1.95,0.28,-0.91,-0.21,0.18,0.3,0.05,-0.49,-1.77,0.57,-0.86,2571,2.7,1910,25.6,2562,2.9,1768,32.7,92,96.5,978,62.9,2061,22.0,1854,29.5,1936,26.5,1853,29.6,1669,36.5,1914,27.4,2446,7.5,832,68.4,1964,25.7,351
Trevor Winter,-4.7,-2.4,-7.1,-0.06,0.22,0.47,-0.23,-0.0,-0.04,0.1,-0.15,-0.06,0.18,0.57,-0.38,2094,19.7,2152,16.1,2233,14.7,1261,51.7,1624,38.4,836,68.2,1595,39.4,1227,52.7,1147,55.7,1618,38.5,1214,53.7,1268,51.7,1084,58.7,832,68.4,1639,37.9,1868
Devon Dotson,-3.7,-1.9,-5.6,-0.06,-0.19,0.47,2.29,-0.02,0.34,0.09,-0.5,-0.08,0.15,0.57,1.79,1656,36.7,1634,36.7,1740,33.9,1261,51.7,1099,58.3,836,68.2,163,93.8,1326,49.1,2176,17.6,1603,39.1,773,70.7,1304,50.3,1122,57.4,832,68.4,300,88.6,1629653
Noah Clowney,-3.9,-2.7,-6.6,0.03,0.26,0.55,0.15,-0.35,0.07,0.02,0.1,-0.32,0.33,0.57,0.25,1740,33.7,2440,7.0,2013,23.4,971,62.8,1669,36.8,790,70.0,1212,54.0,2070,21.5,1650,37.0,1476,43.7,1749,33.6,1723,34.6,937,64.5,832,68.4,1086,58.8,1641730
Charles Jones,-3.4,-2.1,-5.5,-0.05,0.63,0.58,-0.16,-0.17,-0.01,-0.01,0.25,-0.22,0.62,0.57,0.09,1551,40.8,1813,29.7,1714,34.8,1221,53.1,2028,23.2,770,70.7,1514,42.6,1763,32.8,1279,50.4,1436,45.5,1922,27.2,1573,40.2,700,73.5,832,68.4,1239,53.0,279
