Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%_opp,ORB%_opp,DRB%_opp,TRB%_opp,AST%_opp,STL%_opp,BLK%_opp,TOV%_opp,ORtg_opp,eFG%_diff,ORB%_diff,DRB%_diff,TRB%_diff,AST%_diff,STL%_diff,BLK%_diff,TOV%_diff,ORtg_diff,year,player,tempkey
On Court,TOR,205,.460,34.2,57.5,46.2,56.0,9.5,9.7,13.8,102.9,.467,42.5,65.8,53.8,57.2,8.7,10.8,13.7,109.3,-.007,-8.3,-8.3,-7.5,-1.2,+0.8,-1.1,+0.1,-6.4,1998,Alvin Williams,Alvin Williams1998
Off Court,TOR,3755,.463,32.0,63.2,46.9,59.1,9.8,11.5,16.1,99.7,.511,36.8,68.0,53.1,68.5,9.5,8.9,16.4,108.6,-.048,-4.7,-4.7,-6.1,-9.4,+0.3,+2.6,-0.3,-8.9,1998,Alvin Williams,Alvin Williams1998
On − Off,TOR,5%,-.003,+2.2,-5.7,-0.7,-3.1,-0.3,-1.8,-2.3,+3.2,-.044,+5.7,-2.2,+0.7,-11.3,-0.8,+1.9,-2.7,+0.7,+.041,-3.6,-3.6,-1.4,+8.2,+0.5,-3.7,+0.4,+2.5,1998,Alvin Williams,Alvin Williams1998
On Court,POR,854,.490,32.5,69.5,52.6,59.3,7.5,10.5,17.0,103.9,.445,30.5,67.5,47.4,60.5,10.2,7.2,14.0,99.5,+.045,+2.0,+2.0,+5.1,-1.2,-2.7,+3.3,+3.1,+4.4,1998,Alvin Williams,Alvin Williams1998
Off Court,POR,3086,.473,33.2,71.9,53.0,61.7,7.8,8.0,16.5,101.7,.464,28.1,66.8,47.0,63.4,10.2,8.6,13.8,101.1,+.009,+5.2,+5.2,+6.0,-1.7,-2.4,-0.6,+2.6,+0.6,1998,Alvin Williams,Alvin Williams1998
On − Off,POR,22%,+.017,-0.7,-2.4,-0.4,-2.4,-0.3,+2.5,+0.5,+2.2,-.019,+2.4,+0.7,+0.4,-2.9,+0.0,-1.4,+0.2,-1.6,+.036,-3.2,-3.2,-0.9,+0.5,-0.3,+3.9,+0.5,+3.8,1998,Alvin Williams,Alvin Williams1998
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1998,Alvin Williams,Alvin Williams1998
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1998,Alvin Williams,Alvin Williams1998
On Court,TOR,205,.460,34.2,57.5,46.2,56.0,9.5,9.7,13.8,102.9,.467,42.5,65.8,53.8,57.2,8.7,10.8,13.7,109.3,-.007,-8.3,-8.3,-7.5,-1.2,+0.8,-1.1,+0.1,-6.4,1998,Alvin Williams,Alvin Williams1998
Off Court,TOR,3755,.463,32.0,63.2,46.9,59.1,9.8,11.5,16.1,99.7,.511,36.8,68.0,53.1,68.5,9.5,8.9,16.4,108.6,-.048,-4.7,-4.7,-6.1,-9.4,+0.3,+2.6,-0.3,-8.9,1998,Alvin Williams,Alvin Williams1998
On − Off,TOR,5%,-.003,+2.2,-5.7,-0.7,-3.1,-0.3,-1.8,-2.3,+3.2,-.044,+5.7,-2.2,+0.7,-11.3,-0.8,+1.9,-2.7,+0.7,+.041,-3.6,-3.6,-1.4,+8.2,+0.5,-3.7,+0.4,+2.5,1998,Alvin Williams,Alvin Williams1998
On Court,POR,854,.490,32.5,69.5,52.6,59.3,7.5,10.5,17.0,103.9,.445,30.5,67.5,47.4,60.5,10.2,7.2,14.0,99.5,+.045,+2.0,+2.0,+5.1,-1.2,-2.7,+3.3,+3.1,+4.4,1998,Alvin Williams,Alvin Williams1998
Off Court,POR,3086,.473,33.2,71.9,53.0,61.7,7.8,8.0,16.5,101.7,.464,28.1,66.8,47.0,63.4,10.2,8.6,13.8,101.1,+.009,+5.2,+5.2,+6.0,-1.7,-2.4,-0.6,+2.6,+0.6,1998,Alvin Williams,Alvin Williams1998
On − Off,POR,22%,+.017,-0.7,-2.4,-0.4,-2.4,-0.3,+2.5,+0.5,+2.2,-.019,+2.4,+0.7,+0.4,-2.9,+0.0,-1.4,+0.2,-1.6,+.036,-3.2,-3.2,-0.9,+0.5,-0.3,+3.9,+0.5,+3.8,1998,Alvin Williams,Alvin Williams1998
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1998,Alvin Williams,Alvin Williams1998
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1998,Alvin Williams,Alvin Williams1998
On Court,TOR,205,.460,34.2,57.5,46.2,56.0,9.5,9.7,13.8,102.9,.467,42.5,65.8,53.8,57.2,8.7,10.8,13.7,109.3,-.007,-8.3,-8.3,-7.5,-1.2,+0.8,-1.1,+0.1,-6.4,1998,Alvin Williams,Alvin Williams1998
Off Court,TOR,3755,.463,32.0,63.2,46.9,59.1,9.8,11.5,16.1,99.7,.511,36.8,68.0,53.1,68.5,9.5,8.9,16.4,108.6,-.048,-4.7,-4.7,-6.1,-9.4,+0.3,+2.6,-0.3,-8.9,1998,Alvin Williams,Alvin Williams1998
On − Off,TOR,5%,-.003,+2.2,-5.7,-0.7,-3.1,-0.3,-1.8,-2.3,+3.2,-.044,+5.7,-2.2,+0.7,-11.3,-0.8,+1.9,-2.7,+0.7,+.041,-3.6,-3.6,-1.4,+8.2,+0.5,-3.7,+0.4,+2.5,1998,Alvin Williams,Alvin Williams1998
On Court,GSW,138,0.457,40.2,64.5,53.4,55.8,9.9,7.9,18.0,97.1,0.419,35.5,59.8,46.6,58.0,10.1,9.1,16.2,97.5,0.038,4.6,4.6,6.8,-2.2,-0.2,-1.2,1.8,-0.4,1998,Brandon Williams,Brandon Williams1998
Off Court,GSW,3797,0.426,33.5,68.8,50.5,60.2,8.0,7.7,16.3,93.7,0.47,31.2,66.5,49.5,67.5,9.8,7.6,13.8,103.7,-0.044,2.3,2.3,1.0,-7.3,-1.8,0.1,2.5,-10.1,1998,Brandon Williams,Brandon Williams1998
On − Off,GSW,4%,0.031,6.7,-4.3,2.9,-4.4,1.9,0.2,1.7,3.4,-0.051,4.3,-6.7,-2.9,-9.5,0.3,1.5,2.4,-6.2,0.082,2.3,2.3,5.8,5.1,1.6,-1.3,-0.7,9.7,1998,Brandon Williams,Brandon Williams1998
On Court,NYK,734,0.477,32.8,73.3,53.1,62.0,8.0,5.2,15.7,104.0,0.457,26.7,67.2,46.9,58.9,8.9,5.7,14.3,101.2,0.02,6.1,6.1,6.2,3.1,-1.0,-0.5,1.4,2.8,1998,Buck Williams,Buck Williams1998
Off Court,NYK,3207,0.476,28.7,74.2,51.3,62.5,8.7,5.5,15.4,101.2,0.455,25.8,71.3,48.7,60.7,8.8,6.0,14.9,98.4,0.022,2.9,2.9,2.6,1.7,-0.1,-0.4,0.4,2.8,1998,Buck Williams,Buck Williams1998
On − Off,NYK,19%,0.001,4.1,-0.9,1.8,-0.5,-0.7,-0.3,0.3,2.8,0.002,0.9,-4.1,-1.8,-1.8,0.1,-0.3,-0.6,2.8,-0.002,3.2,3.2,3.6,1.4,-0.9,-0.1,1.0,0.0,1998,Buck Williams,Buck Williams1998
On Court,DEN,143,0.423,33.1,73.3,50.2,42.6,9.1,6.7,12.6,104.4,0.547,26.7,66.9,49.8,63.4,7.2,11.3,16.1,107.3,-0.124,6.4,6.4,0.4,-20.8,1.9,-4.6,-3.5,-2.9,1998,Eric Williams,Eric Williams1998
Off Court,DEN,3773,0.441,30.0,66.1,47.7,58.4,8.9,7.5,15.8,97.0,0.505,33.9,70.0,52.3,65.9,8.9,9.6,14.9,110.6,-0.064,-3.8,-3.8,-4.6,-7.4,0.0,-2.1,0.8,-13.6,1998,Eric Williams,Eric Williams1998
On − Off,DEN,4%,-0.018,3.1,7.2,2.5,-15.8,0.2,-0.8,-3.2,7.4,0.042,-7.2,-3.1,-2.5,-2.5,-1.7,1.7,1.2,-3.3,-0.06,10.2,10.2,5.0,-13.4,1.9,-2.5,-4.3,10.7,1998,Eric Williams,Eric Williams1998
On Court,NYK,173,0.457,24.5,69.4,47.0,56.5,8.4,5.1,16.3,93.8,0.439,30.6,75.5,53.0,60.4,8.1,6.3,16.2,102.2,0.019,-6.1,-6.1,-5.9,-3.9,0.3,-1.2,0.1,-8.4,1998,Herb Williams,Herb Williams1998
Off Court,NYK,3768,0.477,29.7,74.2,51.9,62.6,8.6,5.5,15.4,102.1,0.456,25.8,70.3,48.1,60.4,8.9,5.9,14.8,98.8,0.021,3.9,3.9,3.7,2.2,-0.3,-0.4,0.6,3.3,1998,Herb Williams,Herb Williams1998
On − Off,NYK,4%,-0.02,-5.2,-4.8,-4.9,-6.1,-0.2,-0.4,0.9,-8.3,-0.017,4.8,5.2,4.9,0.0,-0.8,0.4,1.4,3.4,-0.002,-10.0,-10.0,-9.6,-6.1,0.6,-0.8,-0.5,-11.7,1998,Herb Williams,Herb Williams1998
On Court,PHO,1327,0.496,29.1,69.6,50.5,66.3,9.2,7.7,13.6,107.0,0.45,30.4,70.9,49.5,63.0,9.1,5.7,14.8,98.6,0.046,-1.3,-1.3,1.1,3.3,0.1,1.9,-1.2,8.3,1998,Hot Rod Williams,Hot Rod Williams1998
Off Court,PHO,2633,0.502,30.1,70.2,50.3,68.4,10.1,7.7,15.4,105.6,0.483,29.8,69.9,49.7,61.0,9.5,5.9,16.3,101.6,0.019,0.2,0.2,0.5,7.3,0.7,1.8,-0.9,4.0,1998,Hot Rod Williams,Hot Rod Williams1998
On − Off,PHO,34%,-0.006,-1.0,-0.6,0.2,-2.1,-0.9,0.0,-1.8,1.4,-0.033,0.6,1.0,-0.2,2.0,-0.4,-0.2,-1.5,-3.0,0.027,-1.5,-1.5,0.6,-4.0,-0.6,0.1,-0.3,4.3,1998,Hot Rod Williams,Hot Rod Williams1998
On Court,NJN,2329,0.461,38.3,67.4,51.9,56.1,10.0,5.9,13.2,107.3,0.489,32.6,61.7,48.1,59.4,8.1,8.5,18.0,103.7,-0.027,5.7,5.7,3.8,-3.2,1.9,-2.6,-4.8,3.7,1998,Jayson Williams,Jayson Williams1998
Off Court,NJN,1617,0.466,34.4,65.1,48.8,53.7,10.5,5.8,13.1,106.1,0.513,34.9,65.6,51.2,57.8,8.0,8.7,18.4,108.0,-0.047,-0.4,-0.4,-2.4,-4.1,2.5,-2.9,-5.3,-1.9,1998,Jayson Williams,Jayson Williams1998
On − Off,NJN,59%,-0.005,3.9,2.3,3.1,2.4,-0.5,0.1,0.1,1.2,-0.024,-2.3,-3.9,-3.1,1.6,0.1,-0.2,-0.4,-4.3,0.02,6.1,6.1,6.2,0.9,-0.6,0.3,0.5,5.6,1998,Jayson Williams,Jayson Williams1998
On Court,DET,1294,0.477,35.7,70.5,53.3,54.6,9.3,5.9,15.0,107.5,0.473,29.5,64.3,46.7,60.6,9.3,7.9,15.9,99.2,0.004,6.2,6.2,6.6,-6.0,0.0,-2.0,-0.9,8.3,1998,Jerome Williams,Jerome Williams1998
Off Court,DET,2673,0.47,28.7,70.1,49.0,56.4,9.0,6.8,14.0,103.1,0.474,29.9,71.3,51.0,62.3,8.5,6.6,15.0,102.5,-0.005,-1.1,-1.1,-2.0,-5.9,0.5,0.2,-1.0,0.6,1998,Jerome Williams,Jerome Williams1998
On − Off,DET,33%,0.007,7.0,0.4,4.3,-1.8,0.3,-0.9,1.0,4.4,-0.001,-0.4,-7.0,-4.3,-1.7,0.8,1.3,0.9,-3.3,0.009,7.3,7.3,8.6,-0.1,-0.5,-2.2,0.1,7.7,1998,Jerome Williams,Jerome Williams1998
On Court,WAS,112,0.461,29.5,65.9,46.4,60.0,6.4,7.2,11.1,100.0,0.536,34.1,70.5,53.6,55.2,7.1,4.4,11.9,118.7,-0.076,-4.5,-4.5,-7.1,4.8,-0.7,2.9,-0.8,-18.7,1998,Lorenzo Williams,Lorenzo Williams1998
Off Court,WAS,3821,0.476,31.3,69.6,49.8,61.7,9.1,6.7,13.5,103.8,0.48,30.4,68.7,50.2,58.1,8.3,6.4,15.4,103.6,-0.004,0.8,0.8,-0.3,3.7,0.9,0.4,-1.9,0.2,1998,Lorenzo Williams,Lorenzo Williams1998
On − Off,WAS,3%,-0.015,-1.8,-3.7,-3.4,-1.7,-2.7,0.5,-2.4,-3.8,0.056,3.7,1.8,3.4,-2.9,-1.2,-2.0,-3.5,15.1,-0.072,-5.3,-5.3,-6.8,1.1,-1.6,2.5,1.1,-18.9,1998,Lorenzo Williams,Lorenzo Williams1998
On Court,MIN,159,0.483,32.1,65.8,50.0,64.2,8.8,6.1,15.9,105.1,0.476,34.2,67.9,50.0,64.6,9.9,6.8,13.7,106.7,0.007,-2.1,-2.1,0.0,-0.4,-1.1,-0.7,2.2,-1.6,1998,Micheal Williams,Micheal Williams1998
Off Court,MIN,3798,0.483,30.5,68.7,49.7,65.6,8.1,7.6,12.9,106.2,0.48,31.3,69.5,50.3,61.9,7.7,6.9,14.1,105.0,0.003,-0.8,-0.8,-0.5,3.6,0.4,0.7,-1.2,1.2,1998,Micheal Williams,Micheal Williams1998
On − Off,MIN,4%,0.0,1.6,-2.9,0.3,-1.4,0.7,-1.5,3.0,-1.1,-0.004,2.9,-1.6,-0.3,2.7,2.2,-0.1,-0.4,1.7,0.004,-1.3,-1.3,0.5,-4.0,-1.5,-1.4,3.4,-2.8,1998,Micheal Williams,Micheal Williams1998
On Court,SAS,1307,0.482,31.7,71.4,53.2,63.5,7.6,10.6,18.1,99.7,0.441,28.6,68.3,46.8,59.1,11.5,7.7,12.6,99.1,0.041,3.1,3.1,6.4,4.5,-3.9,2.9,5.5,0.6,1998,Monty Williams,Monty Williams1998
Off Court,SAS,2633,0.498,30.0,72.6,52.4,63.4,6.6,9.8,15.5,104.5,0.434,27.4,70.0,47.6,55.7,9.1,6.7,12.2,96.7,0.064,2.6,2.6,4.9,7.7,-2.5,3.1,3.3,7.8,1998,Monty Williams,Monty Williams1998
On − Off,SAS,33%,-0.016,1.7,-1.2,0.8,0.1,1.0,0.8,2.6,-4.8,0.007,1.2,-1.7,-0.8,3.4,2.4,1.0,0.4,2.4,-0.023,0.5,0.5,1.5,-3.2,-1.4,-0.2,2.2,-7.2,1998,Monty Williams,Monty Williams1998
On Court,PHI,789,0.453,34.3,70.0,51.4,60.5,10.0,6.5,16.3,100.5,0.487,30.0,65.7,48.6,66.9,10.2,7.8,16.1,102.5,-0.034,4.3,4.3,2.9,-6.4,-0.2,-1.2,0.2,-2.0,1998,Scott Williams,Scott Williams1998
Off Court,PHI,3132,0.464,32.0,66.6,49.3,61.1,9.6,9.8,16.4,101.0,0.48,33.4,68.0,50.7,66.2,10.1,9.3,15.9,104.2,-0.016,-1.4,-1.4,-1.4,-5.1,-0.5,0.5,0.5,-3.2,1998,Scott Williams,Scott Williams1998
On − Off,PHI,20%,-0.011,2.3,3.4,2.1,-0.6,0.4,-3.3,-0.1,-0.5,0.007,-3.4,-2.3,-2.1,0.7,0.1,-1.5,0.2,-1.7,-0.018,5.7,5.7,4.3,-1.3,0.3,-1.7,-0.3,1.2,1998,Scott Williams,Scott Williams1998
On Court,CHH,364,0.461,39.8,70.4,54.2,62.7,9.3,5.8,13.1,107.1,0.513,29.6,60.2,45.8,60.2,7.2,9.0,15.3,111.2,-0.052,10.3,10.3,8.4,2.5,2.1,-3.2,-2.2,-4.1,1998,Travis Williams,Travis Williams1998
Off Court,CHH,3566,0.499,29.3,70.8,50.4,65.7,9.3,5.8,14.5,107.1,0.491,29.2,70.7,49.6,60.7,7.9,6.6,15.6,104.1,0.008,0.1,0.1,0.8,5.0,1.4,-0.8,-1.1,3.0,1998,Travis Williams,Travis Williams1998
On − Off,CHH,9%,-0.038,10.5,-0.4,3.8,-3.0,0.0,0.0,-1.4,0.0,0.022,0.4,-10.5,-3.8,-0.5,-0.7,2.4,-0.3,7.1,-0.06,10.2,10.2,7.6,-2.5,0.7,-2.4,-1.1,-7.1,1998,Travis Williams,Travis Williams1998
On Court,TOR,871,.462,31.2,62.9,46.0,62.6,10.7,10.9,16.0,100.4,.514,37.1,68.8,54.0,70.8,9.6,9.8,17.9,107.3,-.052,-5.9,-5.9,-8.0,-8.2,+1.1,+1.1,-1.9,-7.0,1998,Walt Williams,Walt Williams1998
Off Court,TOR,3088,.463,32.4,62.9,47.1,57.8,9.5,11.5,16.0,99.7,.507,37.1,67.6,52.9,67.0,9.4,8.7,15.8,109.0,-.044,-4.7,-4.7,-5.7,-9.2,+0.1,+2.7,+0.2,-9.3,1998,Walt Williams,Walt Williams1998
On − Off,TOR,22%,-.001,-1.2,+0.0,-1.1,+4.8,+1.2,-0.6,+0.0,+0.7,+.007,+0.0,+1.2,+1.1,+3.8,+0.2,+1.1,+2.1,-1.7,-.008,-1.2,-1.2,-2.3,+1.0,+1.0,-1.6,-2.1,+2.3,1998,Walt Williams,Walt Williams1998
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1998,Walt Williams,Walt Williams1998
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1998,Walt Williams,Walt Williams1998
On Court,POR,590,.436,29.6,70.1,49.3,69.4,8.4,9.0,17.2,94.3,.468,29.9,70.4,50.7,64.9,10.4,10.8,14.7,103.3,-.032,-0.3,-0.3,-1.4,+4.4,-2.1,-1.8,+2.5,-9.0,1998,Walt Williams,Walt Williams1998
Off Court,POR,3351,.483,33.8,71.6,53.5,60.0,7.6,8.5,16.5,103.7,.458,28.4,66.2,46.5,62.4,10.1,7.9,13.7,100.3,+.025,+5.3,+5.3,+7.1,-2.4,-2.5,+0.6,+2.8,+3.3,1998,Walt Williams,Walt Williams1998
On − Off,POR,15%,-.047,-4.2,-1.5,-4.2,+9.4,+0.8,+0.5,+0.7,-9.4,+.010,+1.5,+4.2,+4.2,+2.5,+0.3,+2.9,+1.0,+3.0,-.057,-5.6,-5.6,-8.5,+6.8,+0.4,-2.4,-0.3,-12.3,1998,Walt Williams,Walt Williams1998
On Court,TOR,871,.462,31.2,62.9,46.0,62.6,10.7,10.9,16.0,100.4,.514,37.1,68.8,54.0,70.8,9.6,9.8,17.9,107.3,-.052,-5.9,-5.9,-8.0,-8.2,+1.1,+1.1,-1.9,-7.0,1998,Walt Williams,Walt Williams1998
Off Court,TOR,3088,.463,32.4,62.9,47.1,57.8,9.5,11.5,16.0,99.7,.507,37.1,67.6,52.9,67.0,9.4,8.7,15.8,109.0,-.044,-4.7,-4.7,-5.7,-9.2,+0.1,+2.7,+0.2,-9.3,1998,Walt Williams,Walt Williams1998
On − Off,TOR,22%,-.001,-1.2,+0.0,-1.1,+4.8,+1.2,-0.6,+0.0,+0.7,+.007,+0.0,+1.2,+1.1,+3.8,+0.2,+1.1,+2.1,-1.7,-.008,-1.2,-1.2,-2.3,+1.0,+1.0,-1.6,-2.1,+2.3,1998,Walt Williams,Walt Williams1998
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1998,Walt Williams,Walt Williams1998
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1998,Walt Williams,Walt Williams1998
On Court,POR,590,.436,29.6,70.1,49.3,69.4,8.4,9.0,17.2,94.3,.468,29.9,70.4,50.7,64.9,10.4,10.8,14.7,103.3,-.032,-0.3,-0.3,-1.4,+4.4,-2.1,-1.8,+2.5,-9.0,1998,Walt Williams,Walt Williams1998
Off Court,POR,3351,.483,33.8,71.6,53.5,60.0,7.6,8.5,16.5,103.7,.458,28.4,66.2,46.5,62.4,10.1,7.9,13.7,100.3,+.025,+5.3,+5.3,+7.1,-2.4,-2.5,+0.6,+2.8,+3.3,1998,Walt Williams,Walt Williams1998
On − Off,POR,15%,-.047,-4.2,-1.5,-4.2,+9.4,+0.8,+0.5,+0.7,-9.4,+.010,+1.5,+4.2,+4.2,+2.5,+0.3,+2.9,+1.0,+3.0,-.057,-5.6,-5.6,-8.5,+6.8,+0.4,-2.4,-0.3,-12.3,1998,Walt Williams,Walt Williams1998
On Court,TOR,871,.462,31.2,62.9,46.0,62.6,10.7,10.9,16.0,100.4,.514,37.1,68.8,54.0,70.8,9.6,9.8,17.9,107.3,-.052,-5.9,-5.9,-8.0,-8.2,+1.1,+1.1,-1.9,-7.0,1998,Walt Williams,Walt Williams1998
Off Court,TOR,3088,.463,32.4,62.9,47.1,57.8,9.5,11.5,16.0,99.7,.507,37.1,67.6,52.9,67.0,9.4,8.7,15.8,109.0,-.044,-4.7,-4.7,-5.7,-9.2,+0.1,+2.7,+0.2,-9.3,1998,Walt Williams,Walt Williams1998
On − Off,TOR,22%,-.001,-1.2,+0.0,-1.1,+4.8,+1.2,-0.6,+0.0,+0.7,+.007,+0.0,+1.2,+1.1,+3.8,+0.2,+1.1,+2.1,-1.7,-.008,-1.2,-1.2,-2.3,+1.0,+1.0,-1.6,-2.1,+2.3,1998,Walt Williams,Walt Williams1998
,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,Difference,1998,Walt Williams,Walt Williams1998
Split,Tm,MP,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,1998,Walt Williams,Walt Williams1998
On Court,POR,590,.436,29.6,70.1,49.3,69.4,8.4,9.0,17.2,94.3,.468,29.9,70.4,50.7,64.9,10.4,10.8,14.7,103.3,-.032,-0.3,-0.3,-1.4,+4.4,-2.1,-1.8,+2.5,-9.0,1998,Walt Williams,Walt Williams1998
Off Court,POR,3351,.483,33.8,71.6,53.5,60.0,7.6,8.5,16.5,103.7,.458,28.4,66.2,46.5,62.4,10.1,7.9,13.7,100.3,+.025,+5.3,+5.3,+7.1,-2.4,-2.5,+0.6,+2.8,+3.3,1998,Walt Williams,Walt Williams1998
On − Off,POR,15%,-.047,-4.2,-1.5,-4.2,+9.4,+0.8,+0.5,+0.7,-9.4,+.010,+1.5,+4.2,+4.2,+2.5,+0.3,+2.9,+1.0,+3.0,-.057,-5.6,-5.6,-8.5,+6.8,+0.4,-2.4,-0.3,-12.3,1998,Walt Williams,Walt Williams1998
On Court,SAC,2802,0.468,30.0,66.3,47.9,62.8,7.8,6.9,14.6,100.1,0.481,33.7,70.0,52.1,58.6,8.8,7.6,14.4,104.9,-0.013,-3.8,-3.8,-4.3,4.2,-1.0,-0.7,0.2,-4.9,1998,Corliss Williamson,Corliss Williamson1998
Off Court,SAC,1121,0.453,30.7,67.4,48.1,60.3,7.7,8.0,16.2,97.3,0.485,32.6,69.3,51.9,59.9,9.6,8.7,15.0,107.1,-0.032,-2.0,-2.0,-3.8,0.4,-1.9,-0.6,1.1,-9.8,1998,Corliss Williamson,Corliss Williamson1998
On − Off,SAC,71%,0.015,-0.7,-1.1,-0.2,2.5,0.1,-1.1,-1.6,2.8,-0.004,1.1,0.7,0.2,-1.3,-0.8,-1.1,-0.6,-2.2,0.019,-1.8,-1.8,-0.5,3.8,0.9,-0.1,-0.9,4.9,1998,Corliss Williamson,Corliss Williamson1998
On Court,HOU,2511,0.49,28.9,70.0,49.5,61.5,9.2,4.8,15.3,104.5,0.504,30.0,71.1,50.5,61.5,9.2,7.3,14.5,106.2,-0.014,-1.1,-1.1,-1.1,0.0,0.0,-2.5,0.8,-1.7,1998,Kevin Willis,Kevin Willis1998
Off Court,HOU,1425,0.508,31.6,67.9,50.3,60.3,8.6,5.9,16.4,108.6,0.489,32.1,68.4,49.7,58.1,10.2,8.0,13.6,107.8,0.018,-0.4,-0.4,0.6,2.2,-1.7,-2.1,2.8,0.7,1998,Kevin Willis,Kevin Willis1998
On − Off,HOU,64%,-0.018,-2.7,2.1,-0.8,1.2,0.6,-1.1,-1.1,-4.1,0.015,-2.1,2.7,0.8,3.4,-1.0,-0.7,0.9,-1.6,-0.032,-0.7,-0.7,-1.7,-2.2,1.7,-0.4,-2.0,-2.4,1998,Kevin Willis,Kevin Willis1998
On Court,SEA,534,0.486,25.2,65.9,46.4,68.9,10.5,6.8,16.7,99.5,0.451,34.1,74.8,53.6,60.8,11.6,7.0,17.3,99.8,0.034,-8.9,-8.9,-7.2,8.1,-1.1,-0.2,-0.6,-0.3,1998,David Wingate,David Wingate1998
Off Court,SEA,3379,0.526,29.3,66.1,48.0,64.5,10.7,7.3,12.6,112.6,0.483,33.9,70.7,52.0,63.4,8.1,8.4,17.7,102.2,0.043,-4.6,-4.6,-4.1,1.1,2.7,-1.1,-5.1,10.4,1998,David Wingate,David Wingate1998
On − Off,SEA,14%,-0.04,-4.1,-0.2,-1.6,4.4,-0.2,-0.5,4.1,-13.1,-0.032,0.2,4.1,1.6,-2.6,3.5,-1.4,-0.4,-2.4,-0.009,-4.3,-4.3,-3.1,7.0,-3.8,0.9,4.5,-10.7,1998,David Wingate,David Wingate1998
On Court,POR,8,0.176,28.6,55.6,39.1,33.3,30.8,10.0,11.8,41.2,0.417,44.4,71.4,60.9,40.0,5.9,20.0,30.8,84.6,-0.24,-15.9,-15.9,-21.7,-6.7,24.9,-10.0,-19.0,-43.4,1998,Dontonio Wingfield,Dontonio Wingfield1998
Off Court,POR,3932,0.477,33.1,71.4,52.9,61.2,7.7,8.5,16.6,102.4,0.46,28.6,66.9,47.1,62.8,10.2,8.3,13.8,100.8,0.017,4.5,4.5,5.9,-1.6,-2.5,0.3,2.8,1.5,1998,Dontonio Wingfield,Dontonio Wingfield1998
On − Off,POR,0%,-0.301,-4.5,-15.8,-13.8,-27.9,23.1,1.5,-4.8,-61.2,-0.043,15.8,4.5,13.8,-22.8,-4.3,11.7,17.0,-16.2,-0.257,-20.4,-20.4,-27.6,-5.1,27.4,-10.3,-21.8,-44.9,1998,Dontonio Wingfield,Dontonio Wingfield1998
On Court,DEN,616,0.428,29.1,69.0,48.3,54.2,9.0,4.8,14.5,94.9,0.486,31.0,70.9,51.7,67.8,8.3,9.1,15.2,105.0,-0.058,-1.9,-1.9,-3.4,-13.6,0.7,-4.3,-0.7,-10.1,1998,Joe Wolf,Joe Wolf1998
